id,Node Type,name,single,release_date,genre,notable,written_date,stage_name,notoriety_date,in_degree,out_degree
12844,Person,Xiulan Jin,,,,,,,,0,2
12845,Person,Gang Dong,,,,,,,,0,1
12846,Person,Patricia Humphrey,,,,,,,,0,3
12848,Person,Madison Lopez,,,,,, M.C. Frost,,0,1
12849,Person,Ming Xia,,,,,,,,0,1
12850,Person,Na Chen,,,,,,,,0,1
12851,Person,Chao Zhang,,,,,,,,0,2
12853,Person,Jun Mao,,,,,,,,0,1
12854,Person,Tao Peng,,,,,,,,0,2
12855,Person,Gang Song,,,,,,,,0,1
12856,Person,Ping Deng,,,,,,,,0,1
12857,Person,Xia Zheng,,,,,,,,0,1
12859,Person,Min Qin,,,,,,,,0,3
12860,Person,Vincent Seifert,,,,,,,,0,2
12862,Person,Qiang Zhong,,,,,,,,0,1
12863,Person,Guiying Hao,,,,,,,,0,2
12864,Person,Min Cui,,,,,,,,0,1
12868,Person,Ninetta Spinelli,,,,,,,,0,2
12869,Person,Gerhild Patberg,,,,,,,,0,1
12870,Person,Cosima Mülichen,,,,,,,,0,1
12871,Person,Valentine Peukert,,,,,,,,0,1
12872,Person,Hilda Plath,,,,,,,,0,1
12873,Person,Ludger Ladeck,,,,,,,,0,1
12874,Person,Anneliese Döhn,,,,,,,,0,1
12875,Person,Paloma Tomaselli,,,,,,,,0,2
12876,Person,Eva Seidel,,,,,,,,0,1
12878,Person,Juan He,,,,,,,,0,2
12879,Person,Tao Yu,,,,,,,,0,2
12880,Person,Wei Luo,,,,,,,,0,3
12881,Person,Frieda Mitschke,,,,,,,,0,1
12883,Person,John Maldonado,,,,,,,,0,2
12884,Person,Andrew Carrillo,,,,,,,,0,1
12885,Person,Nancy Arnold,,,,,,,,0,1
12887,Person,Li Xiang,,,,,,,,0,1
12888,Person,Ping Liao,,,,,,,,0,1
12889,Person,Jing Tan,,,,,,,,0,1
12894,Person,Elizabeth Mccann,,,,,,,,0,2
12895,Person,Roger Simmons,,,,,,,,0,2
12897,Person,Vlastimil Bílek,,,,,,,,0,1
12898,Person,Miluše Malá,,,,,,,,0,2
12900,Person,Na Qiu,,,,,,,,0,1
12901,Person,Xia Dai,,,,,,,,0,2
12902,Person,Bianca Mentzel,,,,,,,,0,1
12904,Person,Chao Cheng,,,,,,XPLICIT KAI,,0,1
12905,Person,Dawn Allen,,,,,,,,0,1
12906,Person,Nathan Carrillo,,,,,,,,0,1
12907,Person,Tammy Williams,,,,,,,,0,1
12908,Person,Jennifer Parker,,,,,,,,0,1
12909,Person,Shannon Allen,,,,,,,,0,1
12911,Person,Min Zhou,,,,,,,,0,1
12912,Person,Wei Wen,,,,,,,,0,1
12913,Person,Jun Jin,,,,,,,,0,1
12915,Person,Francisco Säuberlich,,,,,,,,0,2
12917,Person,Christopher Rosales,,,,,,Chris Rosales,,0,3
12918,Person,Tara Jennings,,,,,,,,0,2
12921,Person,Adam Kroker,,,,,,,,0,1
12922,Person,Frank Green,,,,,,,,0,1
12924,Person,Sydney Mack,,,,,,,,0,1
12925,Person,Alex Hernandez,,,,,,,,0,2
12927,Person,Chao Cheng,,,,,,,,0,1
12928,Person,Juan Han,,,,,,,,0,1
12929,Person,Na Ren,,,,,,,,0,1
12930,Person,Qiang Xie,,,,,,,,0,1
12931,Person,Mitchell Bryan,,,,,,,,0,1
12935,Person,Li Zhou,,,,,,Aiden Cole,,0,1
12937,Person,Michele Orozco,,,,,,Solar Elegy,,0,1
12938,Person,William Ashley,,,,,,,,0,1
12939,Person,Ping Meng,,,,,,,,0,1
12940,Person,Jie Yao,,,,,,,,0,2
12942,Person,Taylor Martin,,,,,,,,0,2
12943,Person,Bradley Anderson,,,,,,,,0,1
12944,Person,Audrey Frye,,,,,,,,0,1
12945,Person,Jesus Hatfield,,,,,,,,0,1
12948,Person,Brooke Olson,,,,,,,,0,3
12950,Person,Na Qin,,,,,,,,0,2
12951,Person,Jamie Roberts,,,,,,,,0,1
12954,Person,Rachel Lewis,,,,,,,,0,2
12957,Person,Guiying Zhao,,,,,,,,0,1
12958,Person,Tao Zhong,,,,,,,,0,1
12959,Person,Guiying Song,,,,,,,,0,1
12960,Person,Li Long,,,,,,,,0,1
12962,Person,Chao Xiang,,,,,,,,0,1
12964,Person,Li Xie,,,,,,,,0,1
12965,Person,Lei Xu,,,,,,,,0,1
12966,Person,Tao Luo,,,,,,,,0,1
12968,Person,Qiang Xiao,,,,,,,,0,2
12969,Person,Guiying Fu,,,,,,,,0,4
12970,Person,Jun Fang,,,,,,,,0,2
12972,Person,Pihu Chowdhury,,,,,,,,0,1
12974,Person,Jonathan Thompson,,,,,,,,0,2
12975,Person,Giovanna Bongiorno,,,,,,,,0,1
12977,Person,Sara Levy,,,,,,,,0,1
12978,Person,Gregory Evans,,,,,,,,0,1
12980,Person,Justin Doyle,,,,,,,,0,2
12981,Person,Eva Sani,,,,,,,,0,1
12984,Person,Juan Ye,,,,,,,,0,2
12985,Person,Megan Humphrey,,,,,,,,0,1
12987,Person,Bianca Rice,,,,,,,,0,1
12988,Person,Robert Roberts,,,,,,,,0,1
12989,Person,Sarah Galloway,,,,,,,,0,2
12990,Person,Ian Dorsey,,,,,,,,0,1
12992,Person,Antonius Faust,,,,,,,,0,4
12995,Person,Yong Yang,,,,,,,,0,2
12996,Person,Lei Zheng,,,,,,,,0,1
12999,Person,Leah Anderson,,,,,,,,0,2
13000,Person,Steven Ray,,,,,,,,0,2
13003,Person,Chao Dong,,,,,,,,0,1
13004,Person,Ise Scardino,,,,,,,,0,2
13005,Person,Anne Verwoert-Slagmolen,,,,,,,,0,1
13006,Person,Isabelle Godfrey van Alemannië,,,,,,,,0,1
13009,Person,Charles Spears,,,,,,,,0,1
13011,Person,Andrew Juarez,,,,,,,,0,1
13012,Person,Mary Smith,,,,,,,,0,3
13015,Person,David Reese,,,,,,,,0,1
13016,Person,Ryan Dunlap,,,,,,,,0,1
13017,Person,Elmo Calbo,,,,,,,,0,1
13018,Person,Amico Luciani,,,,,,,,0,1
13020,Person,Xia Tian,,,,,,,,0,1
13021,Person,Ming Gong,,,,,,,,0,1
13022,Person,Fang Dai,,,,,,,,0,1
13024,Person,Kristen Edwards,,,,,,,,0,1
13028,Person,Michael Rivera,,,,,,,,0,4
13029,Person,Michael Reyes,,,,,,,,0,2
13032,Person,Christopher Brown,,,,,,,,0,2
13034,Person,Lei Liao,,,,,,,,0,2
13036,Person,Julia Smith,,,,,,,,0,1
13037,Person,Janet Lewis,,,,,,,,0,2
13038,Person,Lisa Wolfe,,,,,,,,0,4
13041,Person,Xiulan Chen,,,,,,,,0,2
13043,Person,Rafał Helak,,,,,,,,0,1
13044,Person,Maurycy Seidel,,,,,,,,0,2
13045,Person,Liwia Mitera,,,,,,,,0,1
13048,Person,Gang Tan,,,,,,,,0,2
13050,Person,Yang Gao,,,,,,ZENO THA PROPHET,,0,1
13051,Person,Li Tan,,,,,,,,0,2
13052,Person,Chao Cheng,,,,,,,,0,1
13054,Person,Karina Gunpf,,,,,,,,0,2
13056,Person,Yong Su,,,,,,,,0,2
13057,Person,Jie Tan,,,,,,,,0,1
13058,Person,Jing Pan,,,,,,,,0,1
13059,Person,Juan Xiang,,,,,,,,0,1
13060,Person,Qiang Long,,,,,,,,0,2
13061,Person,Xia Jin,,,,,,,,0,1
13063,Person,Yan Qin,,,,,,,,0,1
13065,Person,Candace Anderson,,,,,,,,0,1
13066,Person,Shane Clark,,,,,,,,0,2
13067,Person,Qiang Kang,,,,,,,,0,3
13070,Person,Mehul Varty,,,,,,,,0,1
13071,Person,Devansh De,,,,,,,,0,2
13074,Person,Jennifer Coleman,,,,,,,,0,2
13075,Person,Richard Johnson,,,,,,,,0,1
13077,Person,Annetta Molesini,,,,,,,,0,1
13078,Person,Aurora Vendetti,,,,,,,,0,1
13079,Person,Augusto Franzese,,,,,,,,0,1
13081,Person,Guiying Cheng,,,,,,Omen,,0,1
13082,Person,Yan Cao,,,,,,,,0,1
13083,Person,Lei Jia,,,,,,,,0,1
13084,Person,Fang Pan,,,,,,,,0,1
13086,Person,Lauren Brown,,,,,,,,0,1
13087,Person,Stephanie Allen,,,,,,,,0,2
13089,Person,Matthew Roberson,,,,,,,,0,1
13090,Person,Fang Wu,,,,,,,,0,4
13091,Person,Sherry Powell,,,,,,,,0,4
13092,Person,Joseph Brooks,,,,,,,,0,1
13093,Person,Elizabeth Martin,,,,,,,,0,1
13095,Person,John Price,,,,,,,,0,2
13096,Person,Qiang Ma,,,,,,,,0,1
13097,Person,Jeffrey Tate,,,,,,,,0,1
13098,Person,Wayne Perkins,,,,,,,,0,2
13099,Person,Tao Mao,,,,,,,,0,1
13100,Person,Larry Thomas,,,,,,,,0,1
13102,Person,Jie Zou,,,,,,,,0,1
13103,Person,Qiang Long,,,,,,,,0,2
13105,Person,Brigitte Gotthard,,,,,,,,0,3
13106,Person,Herr Heinfried Kraushaar,,,,,,,,0,1
13108,Person,Andre Scott,,,,,, THA CROWN,,0,1
13109,Person,Juan Wei,,,,,,,,0,2
13110,Person,Lei Yao,,,,,,,,0,2
13111,Person,Gang Zhou,,,,,,,,0,1
13113,Person,Clara Weitzel,,,,,,,,0,1
13114,Person,Gianfrancesco Merisi,,,,,,,,0,1
13115,Person,Mercedes Salata,,,,,,,,0,1
13116,Person,Bryan Laffray-Recers,,,,,,,,0,1
13118,Person,Li Yan,,,,,, Vince Shadow,,0,1
13119,Person,Wei Qiao,,,,,,,,0,1
13120,Person,Na Gong,,,,,,,,0,1
13121,Person,Gang Tian,,,,,,,,0,1
13122,Person,Yang Meng,,,,,,,,0,1
13124,Person,Nicholas Gonzalez,,,,,,,,0,1
13125,Person,John Mcdonald,,,,,,,,0,1
13126,Person,Antonio Schroeder,,,,,,,,0,2
13127,Person,Erica Herrera,,,,,,,,0,1
13130,Person,Qiang Shi,,,,,,,,0,1
13133,Person,Elizabeth Cochran PhD,,,,,,,,0,3
13134,Person,Susan Willis,,,,,,,,0,3
13136,Person,Ming Zheng,,,,,,,,0,1
13137,Person,Jun Yu,,,,,,,,0,2
13138,Person,Yang Kong,,,,,,,,0,1
13141,Person,Wei Luo,,,,,,,,0,3
13145,Person,Lei Zhao,,,,,,,,0,1
13146,Person,Yang Fu,,,,,,,,0,1
13148,Person,Kalina Fidor,,,,,,,,0,1
13151,Person,Ping Fang,,,,,,,,0,2
13152,Person,Qiang Lu,,,,,,,,0,1
13153,Person,Min Qin,,,,,,,,0,3
13156,Person,Divyansh Sehgal,,,,,,,,0,1
13159,Person,Ming Pan,,,,,,,,0,1
13160,Person,Fang Wan,,,,,,,,0,1
13162,Person,Xiuying Yin,,,,,,Ivory Skyline,,0,1
13163,Person,Xia Wen,,,,,,,,0,2
13164,Person,Xiuying Qian,,,,,,,,0,1
13165,Person,Gang Peng,,,,,,,,0,2
13166,Person,Gang Tian,,,,,,,,0,1
13167,Person,Wei Song,,,,,,,,0,1
13169,Person,Xiulan Sun,,,,,,,,0,3
13170,Person,Gang He,,,,,,,,0,2
13172,Person,Wei Jia,,,,,,,,0,1
13174,Person,Ming Qiu,,,,,,,,0,1
13175,Person,Yang Lei,,,,,,,,0,1
13176,Person,Fang Qiao,,,,,,,,0,1
13177,Person,Ming Yu,,,,,,,,0,1
13178,Person,Guiying Qiu,,,,,,,,0,1
13180,Person,Victoria Butler,,,,,,,,0,1
13181,Person,Derek Cook,,,,,,,,0,2
13182,Person,Jared Arnold,,,,,,,,0,1
13183,Person,Todd Jones,,,,,,,,0,1
13184,Person,Elizabeth West,,,,,,,,0,2
13185,Person,April Anderson,,,,,,,,0,1
13186,Person,Jonathan Garcia,,,,,,,,0,1
13187,Person,Jun Fu,,,,,,,,0,1
13189,Person,Qiang Pan,,,,,,,,0,1
13191,Person,Guiying He,,,,,,,,0,1
13192,Person,Fang Hu,,,,,,,,0,1
13193,Person,Wei Ye,,,,,,,,0,1
13194,Person,Min Ren,,,,,,,,0,1
13195,Person,Juan Dong,,,,,,,,0,1
13198,Person,Kumiko Fujita,,,,,,,,0,1
13199,Person,Yuta Sato,,,,,,,,0,1
13200,Person,Maaya Tanaka,,,,,,,,0,1
13203,Person,Gang Wu,,,,,,,,0,1
13204,Person,Qiang Cao,,,,,,,,0,1
13205,Person,Xiulan Xia,,,,,,,,0,1
13207,Person,Xia Huang,,,,,,,,0,2
13210,Person,Chao Zhong,,,,,,,,0,2
13211,Person,Li Lin,,,,,,,,0,2
13212,Person,Xiuying Hou,,,,,,,,0,1
13215,Person,Kai-Uwe Döring,,,,,,,,0,1
13217,Person,Guiying Gu,,,,,,,,0,1
13218,Person,Steven Smith,,,,,,,,0,1
13221,Person,Elizabeth Dobes,,,,,,,,0,1
13225,Person,Ryan Smith,,,,,,,,0,2
13226,Person,Michael Cole,,,,,,,,0,1
13227,Person,Lei Tao,,,,,,,,0,1
13230,Person,Dagmara Pasztaleniec,,,,,,Troy Maxwell,,0,1
13231,Person,Melissa Soto,,,,,,,,0,1
13233,Person,Jason Vaughn,,,,,,,,0,1
13234,Person,Gang Lin,,,,,,,,0,3
13235,Person,Summer Bender,,,,,,,,0,2
13238,Person,Elisabet Manola Aguirre Solís,,,,,,,,0,3
13239,Person,Rosario Alsina Saez,,,,,,,,0,2
13241,Person,Ming Zhao,,,,,,,,0,1
13242,Person,Min Xia,,,,,,,,0,1
13244,Person,Christopher Martin,,,,,,,,0,1
13245,Person,Na Zhong,,,,,,,,0,1
13247,Person,Jie Duan,,,,,,,,0,2
13248,Person,Ping Shi,,,,,,,,0,1
13250,Person,Beth Thompson,,,,,,,,0,1
13251,Person,Li Lai,,,,,,,,0,1
13252,Person,Ming Feng,,,,,,,,0,2
13253,Person,Na Song,,,,,,,,0,2
13259,Person,Martin Jones PhD,,,,,,,,0,1
13261,Person,Chao Shao,,,,,,,,0,1
13263,Person,Lei Lin,,,,,,,,0,1
13264,Person,Tao Fan,,,,,,,,0,2
13265,Person,Yong Zhao,,,,,,,,0,1
13267,Person,Carol Wallace,,,,,,,,0,1
13268,Person,Haley Adams,,,,,,,,0,2
13269,Person,Julia Allen,,,,,,,,0,1
13270,Person,David Castaneda,,,,,,,,0,2
13271,Person,Eric Boyd,,,,,,,,0,2
13273,Person,Tracy Combs,,,,,,,,0,1
13274,Person,Nicole Valenzuela,,,,,,,,0,2
13275,Person,Tom Kade,,,,,,,,0,1
13277,Person,Min Chang,,,,,,,,0,1
13278,Person,Jing Su,,,,,,,,0,2
13281,Person,Lei Zeng,,,,,,,,0,1
13283,Person,Yang Xue,,,,,,,,0,1
13284,Person,Juan Jin,,,,,,,,0,3
13285,Person,Tao Fang,,,,,,,,0,6
13288,Person,Tao Cai,,,,,, Rain Bishop,,0,1
13289,Person,Wei Wan,,,,,,,,0,2
13290,Person,Min Gao,,,,,,,,0,1
13291,Person,Richard Sweeney,,,,,,,,0,1
13292,Person,Fang Chen,,,,,,,,0,1
13293,Person,Chao Yu,,,,,,,,0,1
13294,Person,Juan Zhang,,,,,,,,0,1
13295,Person,Brandi Noble,,,,,,,,0,2
13299,Person,Shohei Ito,,,,,,,,0,3
13300,Person,Rika Tanaka,,,,,,,,0,1
13301,Person,Haruka Nishimura,,,,,,,,0,2
13305,Person,Ming Chen,,,,,,,,0,1
13306,Person,Jie Duan,,,,,,,,0,2
13307,Person,Yong Ren,,,,,,,,0,2
13308,Person,Xia Hu,,,,,,,,0,1
13311,Person,Na Shao,,,,,,,,0,1
13313,Person,Rika Maeda,,,,,,,,0,2
13314,Person,Hanako Yamaguchi,,,,,,,,0,1
13316,Person,Xiuying Ding,,,,,,,,0,1
13317,Person,Xia Zhou,,,,,,,,0,1
13318,Person,Sarah Wilson,,,,,,,,0,2
13319,Person,Yan Yuan,,,,,,,,0,1
13320,Person,Li Lu,,,,,,,,0,1
13322,Person,Danielle Martin,,,,,,,,0,1
13323,Person,Jonathan Vasquez,,,,,,,,0,2
13325,Person,Eric Beasley,,,,,,,,0,1
13326,Person,Ann Holland,,,,,,,,0,2
13328,Person,Guiying Qin,,,,,,,,0,2
13329,Person,Na Jin,,,,,,,,0,1
13330,Person,Li He,,,,,,,,0,3
13333,Person,Rita Morrison,,,,,, Sage,,0,1
13334,Person,David Rodriguez,,,,,,,,0,1
13337,Person,Elizabeth Leon,,,,,,,,0,1
13338,Person,Peter Byrd,,,,,,,,0,1
13339,Person,Kenneth Jones,,,,,,,,0,1
13340,Person,Megan Stephenson,,,,,,,,0,1
13343,Person,Michelle Weiss,,,,,,,,0,1
13344,Person,Paul-Louis Benard,,,,,,,,0,1
13345,Person,Éric Lamy,,,,,,,,0,1
13347,Person,Matthew Hill,,,,,, T.R. Black,,0,1
13348,Person,Alicia Kelly,,,,,,,,0,1
13349,Person,Brian Palmer,,,,,,,,0,2
13350,Person,Jacob Martin,,,,,,,,0,1
13351,Person,Connie Estrada,,,,,,,,0,1
13352,Person,Ryan Rodriguez,,,,,,,,0,3
13353,Person,Brittany Bush,,,,,,,,0,2
13354,Person,Sarah Wheeler,,,,,,,,0,3
13355,Person,Katelyn Johnson,,,,,,,,0,2
13356,Person,William Fuentes,,,,,,,,0,2
13359,Person,Karol Szczechowicz,,,,,,,,0,1
13360,Person,Sylwia Hołota,,,,,,,,0,2
13362,Person,Crystal Morse,,,,,,,,0,1
13363,Person,Erik Tucker,,,,,,,,0,1
13365,Person,Lia Wähner-Weimer,,,,,,,,0,1
13367,Person,Wei Yan,,,,,,,,0,2
13368,Person,Taro Mori,,,,,,,,0,1
13370,Person,Li Yuan,,,,,,,,0,1
13371,Person,Tao Jia,,,,,,,,0,1
13372,Person,Yang Zeng,,,,,,,,0,3
13375,Person,Xiuying Cui,,,,,,,,0,3
13377,Person,Gang Dong,,,,,,,,0,1
13378,Person,Yan Zhang,,,,,,,,0,2
13380,Person,Jo Baker,,,,,,,,0,1
13382,Person,Peggy West,,,,,,,,0,1
13383,Person,Sydney Gonzalez,,,,,,,,0,1
13384,Person,Arthur Miller,,,,,,,,0,2
13385,Person,Luis King,,,,,,,,0,2
13386,Person,Joshua Thomas,,,,,,,,0,1
13387,Person,Kathleen Bean,,,,,,,,0,1
13388,Person,Wei Tan,,,,,,,,0,1
13390,Person,Yan Fang,,,,,,,,0,1
13391,Person,Anita Szałata,,,,,,,,0,2
13393,Person,Lei Cao,,,,,,,,0,1
13394,Person,Lei Ding,,,,,,,,0,2
13395,Person,Xiulan Xue,,,,,,,,0,1
13397,Person,Yan Zhu,,,,,,,,0,1
13398,Person,Yong Feng,,,,,,,,0,1
13400,Person,Tao Liao,,,,,,,,0,1
13401,Person,Na Dong,,,,,,,,0,1
13403,Person,Charles Wallace,,,,,,,,0,2
13405,Person,Li Mo,,,,,, $PECTRUM,,0,1
13406,Person,Jing Han,,,,,,,,0,1
13407,Person,Wei Xiong,,,,,,,,0,1
13408,Person,Yang Sun,,,,,,,,0,1
13409,Person,Xia Fang,,,,,,,,0,1
13410,Person,Jun Meng,,,,,,,,0,2
13411,Person,Yong Liang,,,,,,,,0,1
13414,Person,Dhruv Mall,,,,,,,,0,1
13415,Person,Audrey Johnson,,,,,,,,0,2
13416,Person,Áurea Escobar-Jara,,,,,,,,0,1
13420,Person,Fang Feng,,,,,,,,0,2
13422,Person,Rozalia Ciepluch,,,,,,,,0,2
13425,Person,Lei Zhao,,,,,,,,0,1
13426,Person,Tatjana Gieß,,,,,,,,0,1
13427,Person,Guiying Zeng,,,,,,,,0,2
13428,Person,Fang Wei,,,,,,,,0,1
13432,Person,Chao Xiao,,,,,,FLEX ALPHA,,0,1
13433,Person,Ping Song,,,,,,,,0,1
13434,Person,Lei Zheng,,,,,,,,0,2
13435,Person,Xiulan Mo,,,,,,,,0,1
13437,Person,Joann Smith,,,,,,,,0,1
13439,Person,Min Liang,,,,,,,,0,1
13440,Person,Na Li,,,,,,,,0,1
13441,Person,Yang Wu,,,,,,,,0,1
13442,Person,Jun Pan,,,,,,,,0,3
13443,Person,Xia Wang,,,,,,,,0,2
13444,Person,Na Yi,,,,,,,,0,2
13445,Person,Xia Shao,,,,,,,,0,1
13447,Person,Phillip Stone,,,,,,,,0,1
13448,Person,Angela Thompson,,,,,,,,0,1
13449,Person,Douglas Gray,,,,,,,,0,1
13450,Person,Steven Harris,,,,,,,,0,2
13451,Person,Charles Thomas,,,,,,,,0,1
13452,Person,Michael Gibbs,,,,,,,,0,1
13453,Person,Brian Mathis,,,,,,,,0,2
13454,Person,Kimberly Brown,,,,,,,,0,1
13455,Person,Brian Richard,,,,,,,,0,1
13458,Person,Xiuying Wang,,,,,,,,0,1
13460,Person,Richard Kovář,,,,,,,,0,1
13461,Person,Anna Vávrová,,,,,,,,0,1
13462,Person,Karsten Löwer,,,,,,,,0,2
13463,Person,Henri Drubin,,,,,,,,0,2
13466,Person,Na Xu,,,,,,,,0,1
13467,Person,Wei Kong,,,,,,,,0,1
13469,Person,Helene van der Dussen,,,,,,,,0,1
13471,Person,Guiying Shi,,,,,,,,0,2
13472,Person,Kathryn Spencer,,,,,,,,0,1
13473,Person,Qiang Song,,,,,,,,0,1
13474,Person,Jun Gao,,,,,,,,0,1
13475,Person,Xiuying Su,,,,,,,,0,1
13477,Person,Rebecca Austin,,,,,,,,0,1
13478,Person,Martin Frederick,,,,,,,,0,2
13479,Person,Laura Clark,,,,,,,,0,1
13482,Person,Chao Kong,,,,,,,,0,1
13483,Person,Guiying Yin,,,,,,,,0,2
13485,Person,Qiang Yuan,,,,,,,,0,1
13488,Person,Donna Anderson,,,,,,,,0,2
13490,Person,Theresa Lopez,,,,,,,,0,2
13491,Person,Curtis Doyle,,,,,,,,0,3
13492,Person,Daniel Miller,,,,,,,,0,1
13493,Person,Jeffrey Medina,,,,,,,,0,2
13494,Person,Joy Blanchard,,,,,,,,0,2
13495,Person,Melissa Williams,,,,,,,,0,2
13496,Person,Gail Nguyen,,,,,,,,0,3
13497,Person,James Vaughn,,,,,,,,0,2
13500,Person,Na Hou,,,,,,,,0,1
13501,Person,Juan Yi,,,,,,,,0,1
13505,Person,Yong Gao,,,,,,,,0,1
13506,Person,Juan Dai,,,,,,,,0,1
13507,Person,Jing Duan,,,,,,,,0,1
13508,Person,Jun Tian,,,,,,,,0,1
13510,Person,Chao Liu,,,,,,,,0,1
13512,Person,Xiulan Jia,,,,,,,,0,1
13513,Person,Fang Du,,,,,,,,0,1
13514,Person,Jun Hu,,,,,,,,0,1
13517,Person,Qiang Zhu,,,,,,,,0,2
13518,Person,Paulo Oestrovsky,,,,,,,,0,2
13520,Person,Kimaya Aggarwal,,,,,,,,0,1
13522,Person,Kyle Lawrence,,,,,,,,0,1
13524,Person,Lorenz Förster-Barth,,,,,,,,0,1
13526,Person,Daniel Smith,,,,,,,,0,3
13527,Person,Ludovico Sgarbi-Interminei,,,,,,,,0,1
13529,Person,Yong Xiao,,,,,,,,0,1
13531,Person,Amber Ramsey,,,,,,,,0,2
13532,Person,Edward Little,,,,,,,,0,1
13533,Person,Angela Perez,,,,,,,,0,1
13534,Person,Chad Marks,,,,,,,,0,4
13536,Person,Xiulan Shen,,,,,,,,0,1
13537,Person,Lisa Payne,,,,,,,,0,1
13540,Person,Martin Guilbert,,,,,,,,0,1
13541,Person,Benjamin Dupuis-Lévy,,,,,,,,0,1
13542,Person,Alain Delannoy,,,,,,,,0,1
13544,Person,Jun Xie,,,,,,,,0,1
13547,Person,Jun Shi,,,,,, Mars,,0,1
13548,Person,Nicole Bass,,,,,,,,0,2
13549,Person,Michael Jones,,,,,,,,0,1
13550,Person,Li Wan,,,,,,,,0,2
13553,Person,Aylin Sire,,,,,,,,0,1
13554,Person,Calogero Mezzetta,,,,,,,,0,2
13555,Person,Luca Hazenveld,,,,,,,,0,1
13556,Person,Adam de Vries,,,,,,,,0,1
13559,Person,Maria-Luise Flantz,,,,,,,,0,1
13560,Person,Vitus Heinz,,,,,,,,0,1
13561,Person,Pedro Scholtz,,,,,,,,0,1
13562,Person,Johanne Salz,,,,,,,,0,1
13565,Person,Kelly Carpenter,,,,,, Vesper,,0,1
13566,Person,Fang Deng,,,,,,,,0,2
13569,Person,Amanda Frazier,,,,,,,,0,1
13571,Person,Chao Tao,,,,,,,,0,1
13572,Person,Jun Gong,,,,,,,,0,1
13573,Person,Yang Zheng,,,,,,,,0,2
13575,Person,Li Song,,,,,,,,0,1
13577,Person,Fiamma Baracca,,,,,,,,0,2
13578,Person,Lodovico Interminei,,,,,,,,0,3
13579,Person,Adriano Tomei,,,,,,,,0,2
13581,Person,Gerhart Wieloch,,,,,,,,0,2
13583,Person,Enzo Morlacchi-Grassi,,,,,,,,0,1
13585,Person,Nanami Takahashi,,,,,,,,0,1
13586,Person,Gang Wan,,,,,,,,0,2
13587,Person,Yui Watanabe,,,,,,,,0,1
13588,Person,Asuka Takahashi,,,,,,,,0,1
13590,Person,Wei Zhao,,,,,,,,0,1
13593,Person,Gang Dai,,,,,,,,0,2
13594,Person,Ming Song,,,,,,,,0,1
13595,Person,Xiuying Du,,,,,,,,0,1
13596,Person,Li Yuan,,,,,,,,0,1
13597,Person,Xiulan Song,,,,,,,,0,1
13598,Person,Jun Long,,,,,,,,0,1
13599,Person,Chao Zhao,,,,,,,,0,1
13601,Person,Brittany Horn,,,,,,,,0,1
13604,Person,Ming Cheng,,,,,,,,0,2
13605,Person,Michael Harris,,,,,,,,0,2
13606,Person,James Moore,,,,,,,,0,2
13608,Person,Li Deng,,,,,,,,0,1
13609,Person,Qiang Shi,,,,,,,,0,1
13612,Person,Gang Zhou,,,,,,,,0,3
13613,Person,Ping Yu,,,,,,,,0,1
13614,Person,Yan He,,,,,,,,0,4
13617,Person,Jie Cao,,,,,,,,0,1
13618,Person,Randy Vasquez,,,,,,,,0,1
13619,Person,Fang Du,,,,,,,,0,1
13621,Person,Stephanie Brown,,,,,,,,0,1
13624,Person,Wei Gu,,,,,,,,0,1
13626,Person,Sara Laszuk,,,,,,,,0,1
13629,Person,Gertrude Dietz-Drub,,,,,,,,0,1
13630,Person,Krista Fritsch,,,,,,,,0,1
13633,Person,Erica Hernandez,,,,,, Pete Castle,,0,2
13634,Person,Kathy Johnson,,,,,,,,0,1
13635,Person,Lee Butler,,,,,,,,0,1
13636,Person,Jules Paris,,,,,,,,0,1
13637,Person,Livia Blewanus,,,,,,,,0,1
13641,Person,Sibylla Beyer,,,,,,,,0,1
13645,Person,Maria Matthews,,,,,,,,0,1
13646,Person,Zachary Wells,,,,,,,,0,1
13647,Person,Suzanne Martinez,,,,,,,,0,2
13649,Person,Guy Voisin,,,,,,,,0,1
13650,Person,Alain du Vaillant,,,,,,,,0,1
13652,Person,Margherita Montanari,,,,,,,,0,1
13653,Person,Orlando Garzoni,,,,,,,,0,2
13655,Person,Leon Misiurek,,,,,, Stellar Crow,,0,1
13656,Person,Gustaw Reich,,,,,,,,0,1
13657,Person,Jerzy Bochnak,,,,,,,,0,1
13660,Person,Juan Brown,,,,,, Nova VI,,0,1
13661,Person,Thomas Brown,,,,,, DA VINCI,,0,1
13662,Person,Ivonne Austermühle,,,,,,,,0,1
13663,Person,Ernst-August Hamann-Junck,,,,,,,,0,1
13664,Person,Eckehard Kabus-Barth,,,,,,,,0,1
13665,Person,Irmtrud Jessel,,,,,,,,0,1
13666,Person,Pawel Zirme,,,,,,,,0,1
13667,Person,Isabelle Bloch,,,,,,,,0,1
13668,Person,Denis Pechel,,,,,,,,0,1
13669,Person,Franco Dietz,,,,,,,,0,1
13670,Person,Astrid Jockel-Hecker,,,,,,,,0,1
13671,Person,Sevim Holt,,,,,,,,0,1
13672,Person,Gerfried Schaaf,,,,,,,,0,2
13673,Person,Sieghard Jäntsch-Kensy,,,,,,,,0,1
13674,Person,Inna Wagner,,,,,,,,0,1
13675,Person,Margarete Löchel,,,,,,,,0,1
