artist_id,debut_year,latest_year,total_works,notable_works,first_notoriety,last_notoriety,genre_diversity,notoriety_lag,career_span,is_performer,is_recent_debut,recent_notable_works,outbound_influence,years_since_notoriety,notoriety_recency_score,collab_with_popular_count,recent_collab_count,collab_growth_rate,recent_inbound_influence,genre_alignment_score,prestige_label_count,prestige_group_count,prestige_score,influenced_by_popular_score,role_diversity,of_genre_works,of_influence_edges,of_alignment,id,name,stage_name,display_name,was_in_group,was_in_high_influence_group,group_name,group_prestige,group_inbound_influence,group_notable_works
14450,2025,2025,1,1,,,1,,0,True,True,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,14450.0,Teresa White,,Teresa White,False,False,None,0,0,0
14451,2025,2025,1,1,,,1,,0,True,True,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,14451.0,Anna Mendez,,Anna Mendez,False,False,None,0,0,0
14452,2025,2025,1,1,,,1,,0,True,True,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,14452.0,Susan Oneal,,Susan Oneal,False,False,None,0,0,0
14453,2025,2025,1,1,,,1,,0,True,True,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,14453.0,Leah Farrell,,Leah Farrell,False,False,None,0,0,0
14455,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,5,0,0.0,0,0,1,0,1,0,1,0,0,0,14455.0,Karen Rodriguez,,Karen Rodriguez,False,False,None,0,0,0
14456,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,5,0,0.0,0,0,1,0,1,0,1,0,0,0,14456.0,Summer Diaz,,Summer Diaz,False,False,None,0,0,0
14457,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,5,0,0.0,0,0,1,0,1,0,1,0,0,0,14457.0,Paul Hale,,Paul Hale,False,False,None,0,0,0
14458,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,5,0,0.0,0,0,1,0,1,0,1,0,0,0,14458.0,Regina Yang,,Regina Yang,False,False,None,0,0,0
14459,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,5,0,0.0,0,0,1,0,1,0,1,0,0,0,14459.0,David Robinson,,David Robinson,False,False,None,0,0,0
14462,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14462.0,Harriet Wilms-Segebahn,,Harriet Wilms-Segebahn,False,False,None,0,0,0
14463,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14463.0,Eugenie Scheel,,Eugenie Scheel,False,False,None,0,0,0
14465,1991,1991,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,2,0,0,0,14465.0,John Campbell,,John Campbell,False,False,None,0,0,0
14467,2028,2028,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,14467.0,Jun Lin,,Jun Lin,False,False,None,0,0,0
14468,2028,2028,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,14468.0,Ping Tan,,Ping Tan,False,False,None,0,0,0
14470,2026,2026,1,1,,,1,,0,True,True,0,5,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,2,2,14470.0,Min Qin, Crystal Dove, Crystal Dove,False,False,None,0,0,0
14473,2026,2026,1,1,,,1,,0,True,True,0,5,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,2,2,14473.0,Ping Bai,,Ping Bai,False,False,None,0,0,0
14475,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14475.0,Janet Powers,,Janet Powers,False,False,None,0,0,0
14479,2024,2024,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,14479.0,Timothy Moore,,Timothy Moore,False,False,None,0,0,0
14484,2029,2029,1,1,,,1,,0,True,True,0,5,,0.0,1,0,0.0,0,0,1,0,1,1,1,0,0,0,14484.0,Guiying Liao,,Guiying Liao,False,False,None,0,0,0
14487,2004,2029,2,2,,,2,,25,True,False,0,2,,0.0,0,0,0.0,0,0,3,0,3,0,2,1,1,2,14487.0,Thomas Ball,,Thomas Ball,False,False,None,0,0,0
14490,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14490.0,Cesar Nixon,,Cesar Nixon,False,False,None,0,0,0
14492,2002,2002,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14492.0,Rodney Hurst,,Rodney Hurst,False,False,None,0,0,0
14493,2002,2002,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14493.0,Richard Richards,,Richard Richards,False,False,None,0,0,0
14494,2002,2002,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14494.0,Jake Casey,,Jake Casey,False,False,None,0,0,0
14496,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14496.0,John Baxter,,John Baxter,False,False,None,0,0,0
14499,2026,2026,1,1,,,1,,0,True,True,0,7,,0.0,6,0,0.0,0,0,2,0,2,2,1,0,0,0,14499.0,Emily Perkins,Ghost Waltz,Ghost Waltz,False,False,None,0,0,0
14500,2026,2026,1,1,,,1,,0,True,True,0,7,,0.0,6,0,0.0,0,0,2,0,2,2,1,0,0,0,14500.0,Kimberly Lee,,Kimberly Lee,False,False,None,0,0,0
14501,2026,2026,1,1,,,1,,0,True,True,0,7,,0.0,6,0,0.0,0,0,2,0,2,2,1,0,0,0,14501.0,Kristina Serrano,,Kristina Serrano,False,False,None,0,0,0
14502,2026,2026,1,1,,,1,,0,True,True,0,7,,0.0,6,0,0.0,0,0,2,0,2,2,1,0,0,0,14502.0,Melissa Johnson,,Melissa Johnson,False,False,None,0,0,0
14503,2026,2026,1,1,,,1,,0,True,True,0,7,,0.0,6,0,0.0,0,0,2,0,2,2,1,0,0,0,14503.0,Joseph Rodriguez,,Joseph Rodriguez,False,False,None,0,0,0
14504,2026,2026,1,1,,,1,,0,True,True,0,7,,0.0,6,0,0.0,0,0,2,0,2,2,1,0,0,0,14504.0,John Johnston,,John Johnston,False,False,None,0,0,0
14508,2017,2017,1,1,,,1,,0,True,False,0,0,,0.0,3,0,0.0,0,0,1,0,1,0,1,0,0,0,14508.0,Susanne Pierre,,Susanne Pierre,False,False,None,0,0,0
14509,2017,2017,1,1,,,1,,0,True,False,0,0,,0.0,3,0,0.0,0,0,1,0,1,0,1,0,0,0,14509.0,Antonella Moschino,,Antonella Moschino,False,False,None,0,0,0
14517,2017,2017,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,14517.0,Kanav Sachar,,Kanav Sachar,False,False,None,0,0,0
14519,1991,1991,1,1,1991.0,1991.0,1,0.0,0,True,False,0,0,49.0,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14519.0,William Burton, PRVISE, PRVISE,False,False,None,0,0,0
14521,1991,1991,1,1,1991.0,1991.0,1,0.0,0,True,False,0,0,49.0,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14521.0,Théophile de Carlier,,Théophile de Carlier,False,False,None,0,0,0
14523,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,1,1,0,0,0,14523.0,Pia Schleich,,Pia Schleich,False,False,None,0,0,0
14525,2027,2027,1,1,,,1,,0,True,True,0,2,,0.0,1,0,0.0,0,0,1,0,1,1,1,0,0,0,14525.0,Rodney Hayes,,Rodney Hayes,False,False,None,0,0,0
14526,2027,2027,1,1,,,1,,0,True,True,0,2,,0.0,1,0,0.0,0,0,1,0,1,1,1,0,0,0,14526.0,Janet Aguilar,,Janet Aguilar,False,False,None,0,0,0
14529,2024,2024,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,1,1,14529.0,William Porter,DA WRAITH,DA WRAITH,False,False,None,0,0,0
14531,2024,2024,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,1,1,14531.0,Derek Carpenter,,Derek Carpenter,False,False,None,0,0,0
14532,2024,2024,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,1,1,14532.0,Mark Stein,,Mark Stein,False,False,None,0,0,0
14533,2024,2024,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,1,1,14533.0,Patricia Massey,,Patricia Massey,False,False,None,0,0,0
14534,2024,2024,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,1,1,14534.0,Robert Stewart,,Robert Stewart,False,False,None,0,0,0
14536,2025,2025,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,1,0,1,0,1,0,1,0,0,0,14536.0,Samantha Campbell,,Samantha Campbell,False,False,None,0,0,0
14539,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14539.0,Fang Ren,,Fang Ren,False,False,None,0,0,0
14542,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,14542.0,Robin Cline,,Robin Cline,False,False,None,0,0,0
14545,2030,2030,1,1,,,1,,0,True,True,1,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14545.0,Jason Ali,,Jason Ali,False,False,None,0,0,0
14546,2030,2030,1,1,,,1,,0,True,True,1,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14546.0,Corinne Leleu,,Corinne Leleu,False,False,None,0,0,0
14548,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,14548.0,Wei Zhu,,Wei Zhu,False,False,None,0,0,0
14549,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,1,2,0,0,0,14549.0,Juan Hao,,Juan Hao,False,False,None,0,0,0
14550,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,14550.0,Na Huang,,Na Huang,False,False,None,0,0,0
14553,2010,2010,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,14553.0,Carrie Lee,,Carrie Lee,False,False,None,0,0,0
14555,2010,2010,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14555.0,Amanda Kennedy,,Amanda Kennedy,False,False,None,0,0,0
14558,2016,2016,1,1,2016.0,2016.0,1,0.0,0,True,False,0,4,24.0,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,14558.0,Jing Shen,,Jing Shen,False,False,None,0,0,0
14560,2030,2030,1,1,,,1,,0,True,True,1,1,,0.0,1,0,0.0,0,0,1,0,1,1,1,0,0,0,14560.0,Guiying Peng,,Guiying Peng,False,False,None,0,0,0
14561,2030,2030,1,1,,,1,,0,True,True,1,1,,0.0,1,0,0.0,0,0,1,0,1,1,1,0,0,0,14561.0,Xiulan Du,,Xiulan Du,False,False,None,0,0,0
14564,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14564.0,Alexis Moore,,Alexis Moore,False,False,None,0,0,0
14565,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14565.0,Yong Yan,,Yong Yan,False,False,None,0,0,0
14568,2026,2026,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,1,0,1,1,2,0,0,0,14568.0,Dawn Kelly,,Dawn Kelly,False,False,None,0,0,0
14570,2017,2017,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14570.0,Richard Hill,,Richard Hill,False,False,None,0,0,0
14574,2024,2024,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,14574.0,Gesine Gehringer-Rogner,,Gesine Gehringer-Rogner,False,False,None,0,0,0
14576,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14576.0,Kamil Bílek, Tommy Steele, Tommy Steele,False,False,None,0,0,0
14577,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,14577.0,Oto Macháček,,Oto Macháček,False,False,None,0,0,0
14578,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14578.0,Stanislav Prokop,,Stanislav Prokop,False,False,None,0,0,0
14582,2023,2023,1,1,,,1,,0,True,False,0,3,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14582.0,Sharon Bray,,Sharon Bray,False,False,None,0,0,0
14583,2023,2023,1,1,,,1,,0,True,False,0,3,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,14583.0,James Bauer,,James Bauer,False,False,None,0,0,0
14585,2029,2029,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14585.0,Valentine Jourdan du Schneider,,Valentine Jourdan du Schneider,False,False,None,0,0,0
14591,1994,1994,1,1,1994.0,1994.0,1,0.0,0,True,False,0,0,46.0,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14591.0,Wei Zhang,,Wei Zhang,False,False,None,0,0,0
14596,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,14596.0,Julie Nielsen,,Julie Nielsen,False,False,None,0,0,0
14597,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,14597.0,Chao Liang,,Chao Liang,False,False,None,0,0,0
14600,2019,2019,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14600.0,Ping Wu,,Ping Wu,False,False,None,0,0,0
14601,2019,2019,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14601.0,Yang Chang,,Yang Chang,False,False,None,0,0,0
14603,2027,2027,1,1,2027.0,2027.0,1,0.0,0,True,True,0,4,13.0,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14603.0,Regina Vance,,Regina Vance,False,False,None,0,0,0
14605,2027,2027,1,1,2027.0,2027.0,1,0.0,0,True,True,0,4,13.0,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,14605.0,Cas Everde,,Cas Everde,False,False,None,0,0,0
14607,2025,2025,1,1,,,1,,0,True,True,0,2,,0.0,2,0,0.0,0,0,1,0,1,0,1,0,0,0,14607.0,Karen Thomas,,Karen Thomas,False,False,None,0,0,0
14612,2027,2027,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,14612.0,Claude Jean,,Claude Jean,False,False,None,0,0,0
14616,2029,2029,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,14616.0,Heather Velasquez,,Heather Velasquez,False,False,None,0,0,0
14617,2029,2029,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,14617.0,Danny Lindsey,,Danny Lindsey,False,False,None,0,0,0
14619,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,14619.0,Carol Moyer, VISIONS, VISIONS,False,False,None,0,0,0
14620,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,14620.0,Xia Qian,,Xia Qian,False,False,None,0,0,0
14624,2007,2007,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14624.0,Guiying Kang,,Guiying Kang,False,False,None,0,0,0
14625,2007,2007,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14625.0,Yan Zhu,,Yan Zhu,False,False,None,0,0,0
14631,2022,2022,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,14631.0,Miraan Ramachandran,,Miraan Ramachandran,False,False,None,0,0,0
14632,2022,2022,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14632.0,Aradhya Maharaj,,Aradhya Maharaj,False,False,None,0,0,0
14634,2022,2022,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14634.0,Rania Deol,,Rania Deol,False,False,None,0,0,0
14635,2022,2022,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14635.0,Aarush Shukla,,Aarush Shukla,False,False,None,0,0,0
14636,2022,2022,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14636.0,Pranay Sarin,,Pranay Sarin,False,False,None,0,0,0
14638,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14638.0,Alan Yang,,Alan Yang,False,False,None,0,0,0
14641,2017,2017,1,1,,,1,,0,True,False,0,3,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,2,14641.0,Li Liao,,Li Liao,False,False,None,0,0,0
14642,2017,2017,1,1,,,1,,0,True,False,0,3,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,2,14642.0,Yong Tan,,Yong Tan,False,False,None,0,0,0
14648,2022,2022,1,1,2022.0,2022.0,1,0.0,0,True,False,0,0,18.0,0.0,1,0,0.0,0,0,2,0,2,0,1,0,0,0,14648.0,Gang Yang,,Gang Yang,False,False,None,0,0,0
14649,2022,2022,1,1,2022.0,2022.0,1,0.0,0,True,False,0,0,18.0,0.0,1,0,0.0,0,0,2,0,2,0,1,0,0,0,14649.0,Jing Du,,Jing Du,False,False,None,0,0,0
14650,2022,2022,1,1,2022.0,2022.0,1,0.0,0,True,False,0,0,18.0,0.0,1,0,0.0,0,0,2,0,2,0,1,0,0,0,14650.0,Jing Kang,,Jing Kang,False,False,None,0,0,0
14651,2022,2022,1,1,2022.0,2022.0,1,0.0,0,True,False,0,0,18.0,0.0,1,0,0.0,0,0,2,0,2,0,2,0,0,0,14651.0,Catherine Brooks,,Catherine Brooks,False,False,None,0,0,0
14653,2020,2020,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,1,2,3,14653.0,Michael Jefferson,,Michael Jefferson,False,False,None,0,0,0
14654,2020,2020,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,1,2,3,14654.0,Andrew Lee,,Andrew Lee,False,False,None,0,0,0
14655,2020,2020,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,2,1,2,3,14655.0,Jenna York,,Jenna York,False,False,None,0,0,0
14657,2020,2020,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,1,2,3,14657.0,Michael Gregory,,Michael Gregory,False,False,None,0,0,0
14660,2009,2009,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,14660.0,Yong Ding,,Yong Ding,False,False,None,0,0,0
14664,2024,2024,1,1,2024.0,2024.0,1,0.0,0,True,False,0,3,16.0,0.0,0,0,0.0,0,0,2,0,2,1,1,0,0,0,14664.0,Yong Dai,,Yong Dai,False,False,None,0,0,0
14665,2024,2024,1,1,2024.0,2024.0,1,0.0,0,True,False,0,3,16.0,0.0,0,0,0.0,0,0,2,0,2,1,1,0,0,0,14665.0,Debra Sims,,Debra Sims,False,False,None,0,0,0
14667,2029,2029,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,1,0,1,1,1,1,2,3,14667.0,Maurice Harrison,,Maurice Harrison,False,False,None,0,0,0
14668,2029,2029,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,1,0,1,1,1,1,2,3,14668.0,Scott Burke,,Scott Burke,False,False,None,0,0,0
14669,2029,2029,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,1,0,1,1,1,1,2,3,14669.0,Devin Chan,,Devin Chan,False,False,None,0,0,0
14673,2010,2010,1,1,,,1,,0,True,False,0,3,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14673.0,Calogero Zamorani,,Calogero Zamorani,False,False,None,0,0,0
14677,2031,2031,1,1,,,1,,0,True,True,1,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14677.0,Beata Budig,,Beata Budig,False,False,None,0,0,0
14679,1993,1993,1,0,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,14679.0,Gina Lehmann-Nohlmans,,Gina Lehmann-Nohlmans,False,False,None,0,0,0
14680,1993,1993,1,0,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,14680.0,Freddy Dörr,,Freddy Dörr,False,False,None,0,0,0
14681,1993,1993,1,0,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,2,0,0,0,14681.0,Hans-Ludwig Käster,,Hans-Ludwig Käster,False,False,None,0,0,0
14682,1993,1993,1,0,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,14682.0,Niels Hering,,Niels Hering,False,False,None,0,0,0
14685,2029,2029,1,1,2029.0,2029.0,1,0.0,0,True,True,0,1,11.0,0.0,0,0,0.0,0,0,1,0,1,0,1,0,1,1,14685.0,Michael Gomez,,Michael Gomez,False,False,None,0,0,0
14686,2029,2029,1,1,2029.0,2029.0,1,0.0,0,True,True,0,1,11.0,0.0,0,0,0.0,0,0,1,0,1,0,1,0,1,1,14686.0,Wanda Fuller,,Wanda Fuller,False,False,None,0,0,0
14687,2029,2029,1,1,2029.0,2029.0,1,0.0,0,True,True,0,1,11.0,0.0,0,0,0.0,0,0,1,0,1,0,1,0,1,1,14687.0,Christopher Richards,,Christopher Richards,False,False,None,0,0,0
14689,2029,2029,1,1,2029.0,2029.0,1,0.0,0,True,True,0,1,11.0,0.0,0,0,0.0,0,0,1,0,1,0,1,0,1,1,14689.0,Mitchell Ross,,Mitchell Ross,False,False,None,0,0,0
14692,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14692.0,Susan Christian, TEMP£E, TEMP£E,False,False,None,0,0,0
14693,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14693.0,Yan Fu,,Yan Fu,False,False,None,0,0,0
14694,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,14694.0,Fang Yan,,Fang Yan,False,False,None,0,0,0
14695,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,14695.0,Na Zhu,,Na Zhu,False,False,None,0,0,0
14704,2029,2029,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,14704.0,Min Zhou,,Min Zhou,False,False,None,0,0,0
14706,2030,2030,1,1,,,1,,0,True,True,1,3,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,14706.0,Gaetano Hartmann,,Gaetano Hartmann,False,False,None,0,0,0
14709,2023,2023,1,1,,,1,,0,True,False,0,2,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,14709.0,Ernestine Killer,,Ernestine Killer,False,False,None,0,0,0
14712,2030,2030,1,1,,,1,,0,True,True,1,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14712.0,Ming Ding,,Ming Ding,False,False,None,0,0,0
14716,2026,2026,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14716.0,Tyler Case, Raven Cross, Raven Cross,False,False,None,0,0,0
14717,2026,2026,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,14717.0,Jonathan Oestrovsky,,Jonathan Oestrovsky,False,False,None,0,0,0
14718,2026,2026,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14718.0,Juan Mao,,Juan Mao,False,False,None,0,0,0
14719,2026,2026,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14719.0,Wei Long,,Wei Long,False,False,None,0,0,0
14721,2023,2023,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,1,1,2,14721.0,Juan Gu, Sage XII, Sage XII,False,False,None,0,0,0
14723,2023,2023,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,1,1,2,14723.0,Qiang Dai,,Qiang Dai,False,False,None,0,0,0
14725,2023,2023,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,1,1,2,14725.0,Xiulan He,,Xiulan He,False,False,None,0,0,0
14726,2023,2023,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,1,1,2,14726.0,Tao Chang,,Tao Chang,False,False,None,0,0,0
14728,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,14728.0,Samiha Chander, Raven, Raven,False,False,None,0,0,0
14729,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,14729.0,Karen Valdez,Jovian,Jovian,False,False,None,0,0,0
14731,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,14731.0,Nichole Benton,,Nichole Benton,False,False,None,0,0,0
14733,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14733.0,Nicole Lamb,,Nicole Lamb,False,False,None,0,0,0
14734,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,14734.0,Stephen Decker,,Stephen Decker,False,False,None,0,0,0
14735,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14735.0,Briana Miller,,Briana Miller,False,False,None,0,0,0
14736,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14736.0,Karen White,,Karen White,False,False,None,0,0,0
14737,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14737.0,Na Tian,,Na Tian,False,False,None,0,0,0
14738,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14738.0,Thomas Alvarez,,Thomas Alvarez,False,False,None,0,0,0
14739,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,14739.0,Amy Thomas,,Amy Thomas,False,False,None,0,0,0
