artist_id,release_date,new_collabs,cumulative_collabs,id,name,stage_name,display_name
13531,2017.0,2,2,13531.0,Amber Ramsey,,Amber Ramsey
13532,2017.0,2,2,13532.0,Edward Little,,Edward Little
13534,2017.0,2,2,13534.0,Chad Marks,,Chad Marks
13534,2029.0,3,5,13534.0,Chad Marks,,Chad Marks
13536,2023.0,3,3,13536.0,Xiulan Shen,,Xiulan Shen
13537,2023.0,3,3,13537.0,Lisa Payne,,Lisa Payne
13540,2020.0,2,2,13540.0,Martin Guilbert,,Martin Guilbert
13541,2020.0,2,2,13541.0,Benjamin Dupuis-Lévy,,Benjamin Dupuis-Lévy
13542,2020.0,2,2,13542.0,Alain Delannoy,,Alain Delannoy
13547,2019.0,1,1,13547.0,Jun Shi, Mars, Mars
13548,2019.0,1,1,13548.0,Nicole Bass,,Nicole Bass
13550,2013.0,7,7,13550.0,Li Wan,,Li Wan
13553,2021.0,2,2,13553.0,Aylin Sire,,Aylin Sire
13554,2021.0,2,2,13554.0,Calogero Mezzetta,,Calogero Mezzetta
13555,2021.0,2,2,13555.0,Luca Hazenveld,,Luca Hazenveld
13559,2020.0,4,4,13559.0,Maria-Luise Flantz,,Maria-Luise Flantz
13560,2020.0,4,4,13560.0,Vitus Heinz,,Vitus Heinz
13561,2020.0,4,4,13561.0,Pedro Scholtz,,Pedro Scholtz
13562,2020.0,4,4,13562.0,Johanne Salz,,Johanne Salz
13569,2024.0,1,1,13569.0,Amanda Frazier,,Amanda Frazier
13571,2029.0,3,3,13571.0,Chao Tao,,Chao Tao
13572,2029.0,3,3,13572.0,Jun Gong,,Jun Gong
13573,2029.0,3,3,13573.0,Yang Zheng,,Yang Zheng
13575,2008.0,4,4,13575.0,Li Song,,Li Song
13577,2014.0,3,3,13577.0,Fiamma Baracca,,Fiamma Baracca
13578,2014.0,3,3,13578.0,Lodovico Interminei,,Lodovico Interminei
13579,2014.0,3,3,13579.0,Adriano Tomei,,Adriano Tomei
13581,2004.0,3,3,13581.0,Gerhart Wieloch,,Gerhart Wieloch
13583,2017.0,2,2,13583.0,Enzo Morlacchi-Grassi,,Enzo Morlacchi-Grassi
13585,2007.0,3,3,13585.0,Nanami Takahashi,,Nanami Takahashi
13586,2007.0,3,3,13586.0,Gang Wan,,Gang Wan
13587,2007.0,3,3,13587.0,Yui Watanabe,,Yui Watanabe
13588,2007.0,3,3,13588.0,Asuka Takahashi,,Asuka Takahashi
13593,2026.0,6,6,13593.0,Gang Dai,,Gang Dai
13594,2026.0,6,6,13594.0,Ming Song,,Ming Song
13595,2026.0,6,6,13595.0,Xiuying Du,,Xiuying Du
13596,2026.0,6,6,13596.0,Li Yuan,,Li Yuan
13597,2026.0,6,6,13597.0,Xiulan Song,,Xiulan Song
13598,2026.0,6,6,13598.0,Jun Long,,Jun Long
13599,2026.0,6,6,13599.0,Chao Zhao,,Chao Zhao
13601,2025.0,2,2,13601.0,Brittany Horn,,Brittany Horn
13604,2013.0,5,5,13604.0,Ming Cheng,,Ming Cheng
13605,2013.0,4,4,13605.0,Michael Harris,,Michael Harris
13606,2013.0,5,5,13606.0,James Moore,,James Moore
13608,2020.0,9,9,13608.0,Li Deng,,Li Deng
13609,2020.0,9,9,13609.0,Qiang Shi,,Qiang Shi
13612,2017.0,3,3,13612.0,Gang Zhou,,Gang Zhou
13612,2018.0,3,6,13612.0,Gang Zhou,,Gang Zhou
13613,2018.0,3,3,13613.0,Ping Yu,,Ping Yu
13614,2017.0,3,3,13614.0,Yan He,,Yan He
13614,2018.0,3,6,13614.0,Yan He,,Yan He
13617,2013.0,2,2,13617.0,Jie Cao,,Jie Cao
13618,2013.0,2,2,13618.0,Randy Vasquez,,Randy Vasquez
13621,2029.0,1,1,13621.0,Stephanie Brown,,Stephanie Brown
13626,2028.0,1,1,13626.0,Sara Laszuk,,Sara Laszuk
13629,2020.0,1,1,13629.0,Gertrude Dietz-Drub,,Gertrude Dietz-Drub
13630,2020.0,1,1,13630.0,Krista Fritsch,,Krista Fritsch
13633,2016.0,3,3,13633.0,Erica Hernandez, Pete Castle, Pete Castle
13634,2016.0,3,3,13634.0,Kathy Johnson,,Kathy Johnson
13635,2016.0,3,3,13635.0,Lee Butler,,Lee Butler
13636,2016.0,3,3,13636.0,Jules Paris,,Jules Paris
13641,2017.0,2,2,13641.0,Sibylla Beyer,,Sibylla Beyer
13646,2023.0,1,1,13646.0,Zachary Wells,,Zachary Wells
13647,2023.0,1,1,13647.0,Suzanne Martinez,,Suzanne Martinez
13649,2027.0,3,3,13649.0,Guy Voisin,,Guy Voisin
13650,2027.0,3,3,13650.0,Alain du Vaillant,,Alain du Vaillant
13655,2000.0,2,2,13655.0,Leon Misiurek, Stellar Crow, Stellar Crow
13656,2000.0,2,2,13656.0,Gustaw Reich,,Gustaw Reich
13660,2022.0,18,18,13660.0,Juan Brown, Nova VI, Nova VI
13661,2022.0,18,18,13661.0,Thomas Brown, DA VINCI, DA VINCI
13662,2022.0,18,18,13662.0,Ivonne Austermühle,,Ivonne Austermühle
13663,2022.0,18,18,13663.0,Ernst-August Hamann-Junck,,Ernst-August Hamann-Junck
13664,2022.0,18,18,13664.0,Eckehard Kabus-Barth,,Eckehard Kabus-Barth
13665,2022.0,18,18,13665.0,Irmtrud Jessel,,Irmtrud Jessel
13667,2022.0,18,18,13667.0,Isabelle Bloch,,Isabelle Bloch
13668,2022.0,18,18,13668.0,Denis Pechel,,Denis Pechel
13669,2022.0,18,18,13669.0,Franco Dietz,,Franco Dietz
13670,2022.0,18,18,13670.0,Astrid Jockel-Hecker,,Astrid Jockel-Hecker
13671,2022.0,18,18,13671.0,Sevim Holt,,Sevim Holt
13672,2022.0,18,18,13672.0,Gerfried Schaaf,,Gerfried Schaaf
13673,2022.0,18,18,13673.0,Sieghard Jäntsch-Kensy,,Sieghard Jäntsch-Kensy
13674,2022.0,18,18,13674.0,Inna Wagner,,Inna Wagner
13675,2022.0,18,18,13675.0,Margarete Löchel,,Margarete Löchel
13676,2022.0,18,18,13676.0,Mirja Heintze,,Mirja Heintze
13677,2022.0,18,18,13677.0,Erhard Blümel,,Erhard Blümel
13678,2022.0,18,18,13678.0,Elias Beyer,,Elias Beyer
13679,2022.0,18,18,13679.0,Sarah Miles,,Sarah Miles
13682,2010.0,5,5,13682.0,Wei Feng,,Wei Feng
13683,2010.0,5,5,13683.0,Yong Wei,,Yong Wei
13684,2010.0,5,5,13684.0,Jun Mao,,Jun Mao
13685,2010.0,5,5,13685.0,Ping Fu,,Ping Fu
13686,2010.0,5,5,13686.0,Ming Xia,,Ming Xia
13688,2027.0,2,2,13688.0,Morgan Carlson,,Morgan Carlson
13690,2027.0,2,2,13690.0,Pamela Ayala,,Pamela Ayala
13692,2026.0,6,6,13692.0,Craig Lewis,,Craig Lewis
13693,2026.0,6,6,13693.0,Xiuying Huang,,Xiuying Huang
13694,2026.0,6,6,13694.0,Ming Mao,,Ming Mao
13695,2026.0,6,6,13695.0,Xia Mao,,Xia Mao
13696,2026.0,6,6,13696.0,Jing Gao,,Jing Gao
13698,2015.0,1,1,13698.0,Mituru Matsumoto,,Mituru Matsumoto
13699,2015.0,1,1,13699.0,Satomi Inoue,,Satomi Inoue
13710,2013.0,2,2,13710.0,Colin Wood,,Colin Wood
13712,2013.0,2,2,13712.0,Ferenc Mälzer,The Paper Empires,The Paper Empires
13714,2028.0,5,5,13714.0,Christopher Wilson,,Christopher Wilson
13715,2028.0,5,5,13715.0,Nicholas Lawrence,,Nicholas Lawrence
13718,2029.0,2,2,13718.0,Jeremy Jones,,Jeremy Jones
13719,2029.0,2,2,13719.0,Yang Dai,,Yang Dai
13723,2018.0,4,4,13723.0,Guiying Song,,Guiying Song
13726,2013.0,4,4,13726.0,Juan Hao,,Juan Hao
13728,2021.0,2,2,13728.0,Ian Santos,,Ian Santos
13733,2012.0,1,1,13733.0,Garrett Montoya,,Garrett Montoya
13737,2028.0,3,3,13737.0,Guiying He,,Guiying He
13738,2028.0,3,3,13738.0,Lei Cao,,Lei Cao
13739,2028.0,3,3,13739.0,Fang Gao,,Fang Gao
13740,2028.0,3,3,13740.0,Xiulan Hu,,Xiulan Hu
13742,2019.0,3,3,13742.0,Yan Ma,,Yan Ma
13743,2019.0,3,3,13743.0,Xia Jin,,Xia Jin
13744,2019.0,3,3,13744.0,Fang Yu,,Fang Yu
13746,2019.0,3,3,13746.0,Lei Cai,,Lei Cai
13753,2020.0,2,2,13753.0,Yang Xie,,Yang Xie
13754,2020.0,2,2,13754.0,Yan Guo,,Yan Guo
13756,2026.0,1,1,13756.0,Li He,,Li He
13757,2026.0,1,1,13757.0,Yang Liu,,Yang Liu
13760,2013.0,1,1,13760.0,James Hall,,James Hall
13761,2013.0,1,1,13761.0,Diana Mitchell,,Diana Mitchell
13764,2020.0,3,3,13764.0,Konrad Szpyt, Luna Rey, Luna Rey
13765,2020.0,3,3,13765.0,Jan Jaśko,,Jan Jaśko
13766,2020.0,3,3,13766.0,Bobby Hester,,Bobby Hester
13767,2020.0,3,3,13767.0,Matthew Smith,,Matthew Smith
13769,2027.0,5,5,13769.0,Ming Hou,,Ming Hou
13770,2027.0,5,5,13770.0,Chao Lin,,Chao Lin
13771,2027.0,5,5,13771.0,Lei Yi,,Lei Yi
13773,1996.0,2,2,13773.0,Xia Fang,,Xia Fang
13774,1996.0,2,2,13774.0,Xiulan Xie,,Xiulan Xie
13776,1996.0,2,2,13776.0,Li Lin,,Li Lin
13783,2027.0,3,3,13783.0,Xiuying Cao,,Xiuying Cao
13787,2024.0,8,8,13787.0,Rachel Hogan,,Rachel Hogan
13788,2024.0,8,8,13788.0,Brandon Wilson,,Brandon Wilson
13789,2024.0,8,8,13789.0,John Brooks,,John Brooks
13790,2024.0,8,8,13790.0,Kimberly Kim,,Kimberly Kim
13791,2024.0,8,8,13791.0,Jason Lewis,,Jason Lewis
13792,2024.0,8,8,13792.0,Li Jin,,Li Jin
13793,2024.0,8,8,13793.0,Min Jia,,Min Jia
13795,2020.0,3,3,13795.0,Dean Mullins, Frankie Vale, Frankie Vale
13796,2020.0,3,3,13796.0,Valerie Stafford,,Valerie Stafford
13797,2020.0,3,3,13797.0,Ruy Villa Coloma,,Ruy Villa Coloma
13798,2020.0,3,3,13798.0,Kristen Rice,,Kristen Rice
13801,2019.0,2,2,13801.0,Na Dong,,Na Dong
13802,2019.0,2,2,13802.0,Jim Miller,,Jim Miller
13803,2019.0,2,2,13803.0,Yong Wei,,Yong Wei
13806,2013.0,4,4,13806.0,Tao Jiang,,Tao Jiang
13806,2017.0,2,6,13806.0,Tao Jiang,,Tao Jiang
13807,2017.0,2,2,13807.0,Tao Feng,,Tao Feng
13810,2000.0,1,1,13810.0,Eric Briggs,,Eric Briggs
13814,2024.0,1,1,13814.0,Jing Cui,,Jing Cui
13816,2024.0,1,1,13816.0,Jie Fu,,Jie Fu
13818,2027.0,5,5,13818.0,Dennis Mcdowell,,Dennis Mcdowell
13822,2023.0,2,2,13822.0,Ignatz Thanel-Hornich,,Ignatz Thanel-Hornich
13825,2020.0,5,5,13825.0,James Cooper,,James Cooper
13826,2020.0,5,5,13826.0,Xiuying He,,Xiuying He
13827,2020.0,5,5,13827.0,Ming Xie,,Ming Xie
13828,2020.0,5,5,13828.0,Jing Kang,,Jing Kang
13829,2020.0,5,5,13829.0,Guiying Chang,,Guiying Chang
13830,2020.0,5,5,13830.0,Wei Mo,,Wei Mo
13835,2023.0,2,2,13835.0,Dawn Hopkins,,Dawn Hopkins
13837,2023.0,2,2,13837.0,Sara Berger,,Sara Berger
13838,2023.0,2,2,13838.0,Kenneth Douglas,,Kenneth Douglas
13843,2030.0,4,4,13843.0,Theresa Jones,,Theresa Jones
13844,2030.0,4,4,13844.0,Sean Phillips,,Sean Phillips
13845,2030.0,4,4,13845.0,Ping Gu,,Ping Gu
13846,2030.0,4,4,13846.0,Li Ren,,Li Ren
13847,2030.0,4,4,13847.0,Jun Jia,,Jun Jia
13849,2012.0,1,1,13849.0,Lei Song,,Lei Song
13851,2018.0,1,1,13851.0,Rómulo Huertas,,Rómulo Huertas
13851,2020.0,2,3,13851.0,Rómulo Huertas,,Rómulo Huertas
13855,2029.0,5,5,13855.0,Jacopo Vianello,,Jacopo Vianello
13856,2029.0,5,5,13856.0,Giustino Carocci,,Giustino Carocci
13857,2029.0,5,5,13857.0,Lara Scaramucci-Santi,,Lara Scaramucci-Santi
13858,2029.0,5,5,13858.0,Camilla Zaccagnini-Bertoni,,Camilla Zaccagnini-Bertoni
13859,2029.0,5,5,13859.0,Fortunata Zeffirelli,,Fortunata Zeffirelli
13860,2029.0,5,5,13860.0,Emilio Farnese,,Emilio Farnese
13862,2023.0,1,1,13862.0,Jessica Ward,,Jessica Ward
13863,2023.0,1,1,13863.0,Meike Döhn,,Meike Döhn
13867,2023.0,3,3,13867.0,Jo Stewart, $PARK, $PARK
13868,2023.0,3,3,13868.0,Jake Bailey,,Jake Bailey
13870,2023.0,3,3,13870.0,Alicia Jordan,,Alicia Jordan
13871,2023.0,3,3,13871.0,Ronald Yates,,Ronald Yates
13876,2023.0,6,6,13876.0,Li Hu,,Li Hu
13877,2023.0,6,6,13877.0,Jun Wan,,Jun Wan
13878,2023.0,6,6,13878.0,Jing Duan,,Jing Duan
13879,2023.0,6,6,13879.0,Na Kong,,Na Kong
13880,2023.0,6,6,13880.0,Tao Dai,,Tao Dai
13881,2023.0,6,6,13881.0,Xiuying Ma,,Xiuying Ma
13882,2023.0,6,6,13882.0,Chao Lai,,Chao Lai
13884,2007.0,3,3,13884.0,Viktor Kreusel,,Viktor Kreusel
13885,2007.0,3,3,13885.0,Clemens Henck,,Clemens Henck
13886,2007.0,3,3,13886.0,Diether Lachmann,,Diether Lachmann
13887,2007.0,3,3,13887.0,Marlene Juncken,,Marlene Juncken
13890,2020.0,1,1,13890.0,Yong Lin,,Yong Lin
13892,1998.0,4,4,13892.0,Na Qin,,Na Qin
13894,2024.0,3,3,13894.0,Jun Luo,,Jun Luo
13896,2024.0,3,3,13896.0,Wei Kong,,Wei Kong
13897,2024.0,3,3,13897.0,Fang Han,,Fang Han
13898,2024.0,3,3,13898.0,Katie Bryant,,Katie Bryant
13901,2017.0,1,1,13901.0,Ryan Richards,,Ryan Richards
13902,2017.0,1,1,13902.0,Tracy Vazquez,,Tracy Vazquez
13905,2020.0,6,6,13905.0,Diana Trujillo,,Diana Trujillo
13906,2020.0,6,6,13906.0,Christina Robinson,,Christina Robinson
13907,2020.0,6,6,13907.0,Sharon Parrish,,Sharon Parrish
13908,2020.0,6,6,13908.0,Brian Nguyen,,Brian Nguyen
13909,2020.0,6,6,13909.0,Robert Anderson,,Robert Anderson
13911,2020.0,6,6,13911.0,Samantha Snow,,Samantha Snow
13912,2020.0,6,6,13912.0,Morgan Brown,,Morgan Brown
13917,2029.0,4,4,13917.0,Jie Feng,,Jie Feng
13918,2029.0,4,4,13918.0,Yang Su,,Yang Su
13919,2029.0,4,4,13919.0,Xiulan Liang,,Xiulan Liang
13920,2029.0,4,4,13920.0,Li Lei,,Li Lei
13921,2029.0,4,4,13921.0,Alexander Ramirez,,Alexander Ramirez
13927,2020.0,2,2,13927.0,Nataniel Nazarewicz,,Nataniel Nazarewicz
13928,2020.0,2,2,13928.0,Róża Bełz,,Róża Bełz
13929,2020.0,2,2,13929.0,Jeremi Pronobis,,Jeremi Pronobis
13935,2026.0,4,4,13935.0,Jun Chen,,Jun Chen
13936,2026.0,4,4,13936.0,Qiang Yan,,Qiang Yan
13937,2026.0,4,4,13937.0,Juan Zou,,Juan Zou
13938,2026.0,4,4,13938.0,Yang Xie,,Yang Xie
13939,2026.0,4,4,13939.0,Hüseyin Paffrath,,Hüseyin Paffrath
13942,2010.0,4,4,13942.0,Juan Zhao,,Juan Zhao
13943,2010.0,4,4,13943.0,Ping Jiang,,Ping Jiang
13944,2010.0,4,4,13944.0,Gang Fan,,Gang Fan
13946,2029.0,11,11,13946.0,Xia Fan,,Xia Fan
13947,2029.0,11,11,13947.0,Brenda Day,,Brenda Day
13948,2029.0,11,11,13948.0,Kelly Kim,,Kelly Kim
13949,2029.0,11,11,13949.0,Yong Fang,,Yong Fang
13950,2029.0,11,11,13950.0,Ming Zhong,,Ming Zhong
13951,2029.0,11,11,13951.0,Juan Liu,,Juan Liu
13952,2029.0,11,11,13952.0,Ping Wen,,Ping Wen
13953,2029.0,11,11,13953.0,Willie Johnson,,Willie Johnson
13954,2029.0,11,11,13954.0,Luis Green,,Luis Green
13958,2026.0,2,2,13958.0,Mees Oude Heer,Midnight Herald,Midnight Herald
13959,2026.0,2,2,13959.0,Jennifer Vang,,Jennifer Vang
13962,2020.0,3,3,13962.0,Na Ren,,Na Ren
13963,2020.0,3,3,13963.0,Yan Ye,,Yan Ye
13967,2007.0,1,1,13967.0,Georgina Piñol-Guerra,,Georgina Piñol-Guerra
13970,2022.0,3,3,13970.0,Jerzy Ksel,,Jerzy Ksel
13971,2022.0,3,3,13971.0,Lilla Giammusso,,Lilla Giammusso
13972,2022.0,3,3,13972.0,Salvi Giorgetti,,Salvi Giorgetti
13974,2023.0,2,2,13974.0,Agata Bähr-Metz,,Agata Bähr-Metz
13975,2023.0,2,2,13975.0,Gudrun Atzler,,Gudrun Atzler
13977,2026.0,6,6,13977.0,Agnolo Zaccardo-Leonetti,Midnight Apparatus,Midnight Apparatus
13980,2017.0,3,3,13980.0,Wei Xu,,Wei Xu
13981,2017.0,3,3,13981.0,Guiying Deng,,Guiying Deng
13982,2017.0,3,3,13982.0,Thomas Leon,,Thomas Leon
13983,2017.0,3,3,13983.0,Chao Yuan,,Chao Yuan
13987,2010.0,1,1,13987.0,Xiuying Cai, PRVYER, PRVYER
13988,2010.0,1,1,13988.0,Tao Yuan,,Tao Yuan
13995,2020.0,2,2,13995.0,Martin Anderson,,Martin Anderson
13998,2010.0,4,4,13998.0,Claudius Geißler,,Claudius Geißler
13999,2010.0,4,4,13999.0,Gerard Hornig,,Gerard Hornig
13999,2020.0,5,9,13999.0,Gerard Hornig,,Gerard Hornig
14000,2010.0,4,4,14000.0,Ildiko Carsten-Thies,,Ildiko Carsten-Thies
14000,2020.0,5,9,14000.0,Ildiko Carsten-Thies,,Ildiko Carsten-Thies
14001,2010.0,4,4,14001.0,Antonia Mülichen,,Antonia Mülichen
14002,2010.0,4,4,14002.0,Krystyna Lübs,,Krystyna Lübs
14002,2020.0,5,9,14002.0,Krystyna Lübs,,Krystyna Lübs
14008,2021.0,2,2,14008.0,Eckard Werner,,Eckard Werner
14010,2021.0,2,2,14010.0,Milo Hendriks,,Milo Hendriks
14015,2024.0,4,4,14015.0,Ralph Johnston,,Ralph Johnston
14017,2024.0,4,4,14017.0,Daniel Edwards,,Daniel Edwards
14018,2024.0,4,4,14018.0,Deborah Brown,,Deborah Brown
14019,2024.0,4,4,14019.0,Stacy Bryant,,Stacy Bryant
14022,2020.0,1,1,14022.0,Fang Yi,,Fang Yi
14026,2007.0,3,3,14026.0,Derek Baxter, DR3AM, DR3AM
14029,2007.0,3,3,14029.0,Tao Fang,,Tao Fang
14032,2023.0,1,1,14032.0,Lindsey Broeshart,,Lindsey Broeshart
14033,2023.0,1,1,14033.0,Fernanda Carocci,,Fernanda Carocci
14036,2020.0,2,2,14036.0,Alexander Budig,,Alexander Budig
14041,2017.0,2,2,14041.0,Yong Cheng,,Yong Cheng
14042,2017.0,2,2,14042.0,Jing Guo,,Jing Guo
14043,2017.0,2,2,14043.0,Chao Yuan,,Chao Yuan
14046,2011.0,3,3,14046.0,Yan Zhu,,Yan Zhu
14049,2017.0,3,3,14049.0,Raymond Robinson,,Raymond Robinson
14050,2017.0,3,3,14050.0,David Flores,,David Flores
14051,2017.0,3,3,14051.0,Lance Garcia,,Lance Garcia
14052,2017.0,3,3,14052.0,Valerie Pena,,Valerie Pena
14054,2022.0,3,3,14054.0,Jie Cao,,Jie Cao
14055,2022.0,3,3,14055.0,Ming Lei,,Ming Lei
14056,2022.0,3,3,14056.0,Miss Allison King,,Miss Allison King
14059,2027.0,4,4,14059.0,Richard Cook,,Richard Cook
14060,2027.0,4,4,14060.0,Gary Edwards,,Gary Edwards
14061,2027.0,4,4,14061.0,James Perry,,James Perry
14063,2027.0,4,4,14063.0,Erica Poole,,Erica Poole
14064,2027.0,4,4,14064.0,Cassandra Hernandez,,Cassandra Hernandez
14068,2028.0,6,6,14068.0,Isis van Tours-Kathagen, Eden, Eden
14069,2028.0,6,6,14069.0,Yong Hou,,Yong Hou
14070,2028.0,6,6,14070.0,Li Zhou,,Li Zhou
14071,2028.0,6,6,14071.0,Chao Qiu,,Chao Qiu
14073,2026.0,3,3,14073.0,Li Kang,,Li Kang
14076,2010.0,4,4,14076.0,Katrina Valentine, Vector Blue, Vector Blue
14077,2010.0,4,4,14077.0,Laura Roberts,,Laura Roberts
14078,2010.0,4,4,14078.0,Matthew Li,,Matthew Li
14079,2010.0,4,4,14079.0,Kyle Daniel,,Kyle Daniel
14081,2026.0,6,6,14081.0,Xia Xiong,,Xia Xiong
14083,2013.0,2,2,14083.0,Richard Kennedy,,Richard Kennedy
14084,2013.0,2,2,14084.0,Lei Liu,,Lei Liu
14087,2005.0,3,3,14087.0,Yong Shen,,Yong Shen
14089,2029.0,2,2,14089.0,Ping Xiang,,Ping Xiang
14090,2029.0,2,2,14090.0,Na Zou,,Na Zou
14092,2023.0,2,2,14092.0,Wei Lu,,Wei Lu
14093,2023.0,2,2,14093.0,Juan Yang,,Juan Yang
14098,2007.0,1,1,14098.0,Rebecca Webb,,Rebecca Webb
14100,2023.0,1,1,14100.0,Martino Federico,,Martino Federico
14101,2023.0,1,1,14101.0,Kimberly Porter,,Kimberly Porter
14103,2028.0,3,3,14103.0,Michael Benson,,Michael Benson
14105,2028.0,3,3,14105.0,Wanda Ray,,Wanda Ray
14106,2028.0,3,3,14106.0,Amy Carroll,,Amy Carroll
14108,2020.0,1,1,14108.0,Tao Hu,,Tao Hu
14113,2017.0,1,1,14113.0,Cheryl Delgado,,Cheryl Delgado
14113,2021.0,1,2,14113.0,Cheryl Delgado,,Cheryl Delgado
14114,2017.0,1,1,14114.0,Vittoria Mazzanti,,Vittoria Mazzanti
14115,2021.0,1,1,14115.0,Barbara Smith,,Barbara Smith
14119,2017.0,4,4,14119.0,Jie Huang,,Jie Huang
14121,2028.0,4,4,14121.0,Chao Chen,,Chao Chen
14122,2028.0,4,4,14122.0,Ming Xiang,,Ming Xiang
14122,2029.0,4,8,14122.0,Ming Xiang,,Ming Xiang
14123,2028.0,4,4,14123.0,Jing Zhu,,Jing Zhu
14126,2017.0,3,3,14126.0,Cheryl Walker,,Cheryl Walker
14127,2017.0,3,3,14127.0,Kelly Gilbert,,Kelly Gilbert
14130,2025.0,4,4,14130.0,Jing Du,,Jing Du
14131,2025.0,4,4,14131.0,Dustin Newman,,Dustin Newman
14131,2026.0,5,9,14131.0,Dustin Newman,,Dustin Newman
14132,2025.0,4,4,14132.0,Qiang Lu,,Qiang Lu
14133,2026.0,5,5,14133.0,Jun Han,,Jun Han
14135,2029.0,2,2,14135.0,Gang Zou,Lunar Confetti,Lunar Confetti
14137,2013.0,3,3,14137.0,Ashley Andrade,,Ashley Andrade
14138,2013.0,3,3,14138.0,Timothy Lin,,Timothy Lin
14139,2013.0,3,3,14139.0,Darrell Wilson,,Darrell Wilson
14140,2013.0,3,3,14140.0,Laura Moore,,Laura Moore
14142,2023.0,5,5,14142.0,Mechthilde Kühnert,,Mechthilde Kühnert
14147,2028.0,7,7,14147.0,Yan Chen,,Yan Chen
14148,2028.0,7,7,14148.0,Min Qiao,,Min Qiao
14149,2028.0,7,7,14149.0,Guiying Su,,Guiying Su
14150,2028.0,7,7,14150.0,Tao Huang,,Tao Huang
14152,2014.0,1,1,14152.0,James Copeland,,James Copeland
14158,2014.0,1,1,14158.0,Dusan Ullmann,,Dusan Ullmann
14160,2018.0,2,2,14160.0,Paweł Gęca,,Paweł Gęca
14161,2018.0,2,2,14161.0,Liwia Cygal,,Liwia Cygal
14162,2018.0,2,2,14162.0,Adrian Jeszka,,Adrian Jeszka
14171,2024.0,3,3,14171.0,Matthew Robertson,,Matthew Robertson
14172,2024.0,3,3,14172.0,Kathleen Harvey,,Kathleen Harvey
14178,2020.0,4,4,14178.0,Wei Sun,,Wei Sun
14179,2020.0,4,4,14179.0,Lei Ma,,Lei Ma
14180,2020.0,4,4,14180.0,Jie Xu,,Jie Xu
14181,2020.0,4,4,14181.0,Guiying Ye,,Guiying Ye
14183,2027.0,3,3,14183.0,Yong Zhong,,Yong Zhong
14185,2027.0,3,3,14185.0,James Weber,,James Weber
14186,2027.0,3,3,14186.0,Guiying Qian,,Guiying Qian
14189,2023.0,2,2,14189.0,Wei Shen,,Wei Shen
14190,2023.0,2,2,14190.0,Yan Lin,,Yan Lin
14192,2026.0,4,4,14192.0,Ping Pan,,Ping Pan
14193,2026.0,4,4,14193.0,Guiying Gao,,Guiying Gao
14194,2026.0,4,4,14194.0,Ping Yao,,Ping Yao
14195,2026.0,4,4,14195.0,Min Guo,,Min Guo
14196,2026.0,4,4,14196.0,Guiying Chen,,Guiying Chen
14199,2022.0,3,3,14199.0,Juan Dong,,Juan Dong
14200,2022.0,3,3,14200.0,Guiying Ma,,Guiying Ma
14205,2013.0,2,2,14205.0,Rosalinde Kreusel-Mühle,,Rosalinde Kreusel-Mühle
14207,2013.0,2,2,14207.0,Melinda Austin,Marcus Lane,Marcus Lane
14208,2013.0,2,2,14208.0,Juan Li,,Juan Li
14209,2013.0,2,2,14209.0,Guiying Fu,,Guiying Fu
14213,2021.0,2,2,14213.0,Kelly Smith,,Kelly Smith
14214,2021.0,2,2,14214.0,Juan Xiao,,Juan Xiao
14215,2021.0,2,2,14215.0,Yang He,,Yang He
14221,2026.0,2,2,14221.0,Jonathan Morris,,Jonathan Morris
14222,2026.0,2,2,14222.0,Xiuying Wei,,Xiuying Wei
14224,2024.0,11,11,14224.0,Tiffany Acevedo, The Maven, The Maven
14226,2024.0,11,11,14226.0,David Mueller,,David Mueller
14227,2024.0,11,11,14227.0,Joseph Choi,,Joseph Choi
14228,2024.0,11,11,14228.0,Donna Davidson,,Donna Davidson
14230,2024.0,11,11,14230.0,Jennifer Thomas,,Jennifer Thomas
14231,2024.0,11,11,14231.0,Peter Johnson,,Peter Johnson
14233,2024.0,11,11,14233.0,Brandi Daugherty,,Brandi Daugherty
14234,2024.0,11,11,14234.0,Lisa Lopez,,Lisa Lopez
14235,2024.0,11,11,14235.0,Raymond Marshall,,Raymond Marshall
14236,2024.0,11,11,14236.0,Joseph Huang,,Joseph Huang
14244,2026.0,5,5,14244.0,Rebecca Marshall,,Rebecca Marshall
14245,2026.0,5,5,14245.0,Charles Snyder,,Charles Snyder
14246,2026.0,5,5,14246.0,Joseph Rey,,Joseph Rey
14247,2026.0,5,5,14247.0,Ashley Osborne,,Ashley Osborne
14248,2026.0,5,5,14248.0,Melissa Matthews,,Melissa Matthews
14249,2026.0,5,5,14249.0,Danny Brooks,,Danny Brooks
14252,2028.0,2,2,14252.0,Elakshi Shukla,,Elakshi Shukla
14254,2028.0,2,2,14254.0,Romil Sibal,,Romil Sibal
14257,2026.0,3,3,14257.0,Christopher Hill,,Christopher Hill
14258,2026.0,3,3,14258.0,Carl Serrano,,Carl Serrano
14259,2026.0,3,3,14259.0,Ryan Conley,,Ryan Conley
14261,2026.0,3,3,14261.0,Nicole Smith,,Nicole Smith
14263,2020.0,1,1,14263.0,Ping Zhu,,Ping Zhu
14265,2000.0,2,2,14265.0,Michael Jones,,Michael Jones
14267,2010.0,2,2,14267.0,Ryohei Sato,,Ryohei Sato
14268,2010.0,2,2,14268.0,Steve Washington,,Steve Washington
