artist_id,debut_year,latest_year,total_works,notable_works,first_notoriety,last_notoriety,genre_diversity,notoriety_lag,career_span,is_performer,is_recent_debut,recent_notable_works,outbound_influence,years_since_notoriety,notoriety_recency_score,collab_with_popular_count,recent_collab_count,collab_growth_rate,recent_inbound_influence,genre_alignment_score,prestige_label_count,prestige_group_count,prestige_score,influenced_by_popular_score,role_diversity,of_alignment,id,name,stage_name,display_name
12632,2022,2022,1,1,,,1,,0,True,False,0,1,,0.0,2,0,0.0,0,0,1,0,1,0,1,0,12632.0,Zaira Verga-Cannizzaro,,Zaira Verga-Cannizzaro
12636,2024,2024,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,12636.0,Kimberly Miles,,Kimberly Miles
12637,2024,2024,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,12637.0,Virginia Ford,,Virginia Ford
12638,2024,2024,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,12638.0,Christopher Aguilar,,Christopher Aguilar
12639,2024,2024,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,12639.0,Karen Williams,,Karen Williams
12641,2024,2024,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,12641.0,Mary Anthony,,Mary Anthony
12642,2011,2024,2,2,,,2,,13,True,False,0,0,,0.0,1,0,0.5384615384615384,0,0,4,0,4,0,1,0,12642.0,Shannon Davis,,Shannon Davis
12643,2024,2024,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,12643.0,Christopher Hill,,Christopher Hill
12644,2011,2024,2,2,,,2,,13,True,False,0,0,,0.0,1,0,0.5384615384615384,0,0,4,0,4,0,1,0,12644.0,Joe Perry,,Joe Perry
12646,2010,2010,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,12646.0,Fang Jiang,Fang,Fang
12647,2010,2010,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,12647.0,Sarah Riley,,Sarah Riley
12648,2010,2010,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,12648.0,Xia Qin,,Xia Qin
12651,2017,2017,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12651.0,Melissa Rush,,Melissa Rush
12653,2019,2019,1,1,2019,2019,1,0,0,True,False,0,0,21,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12653.0,Lei Li,,Lei Li
12657,2016,2016,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12657.0,Fang Fan,,Fang Fan
12658,2016,2016,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,12658.0,Lei Zhao,,Lei Zhao
12659,2016,2016,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12659.0,Qiang Hao,,Qiang Hao
12660,2016,2016,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12660.0,Min Sun,,Min Sun
12662,2014,2014,1,1,,,1,,0,True,False,0,1,,0.0,2,0,0.0,1,0,2,0,2,0,1,0,12662.0,Noah Braun,,Noah Braun
12663,2014,2014,1,1,,,1,,0,True,False,0,1,,0.0,2,0,0.0,1,0,2,0,2,0,1,0,12663.0,Wei Wan,,Wei Wan
12666,2012,2012,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12666.0,Christine Hauffer,,Christine Hauffer
12667,2021,2021,1,1,,,1,,0,True,False,0,3,,0.0,0,0,0.0,0,0,2,0,2,0,3,0,12667.0,Carsten Fritsch,,Carsten Fritsch
12669,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,12669.0,Jing Tian,,Jing Tian
12670,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,1,0,1,0,2,0,12670.0,Jing Fang,,Jing Fang
12671,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,12671.0,Jing Tian,,Jing Tian
12672,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,12672.0,Jun Deng,,Jun Deng
12674,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12674.0,Meredith Walker,,Meredith Walker
12675,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,12675.0,James Rubio,,James Rubio
12676,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12676.0,Christopher Murray,,Christopher Murray
12677,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12677.0,Rebecca Gonzales,,Rebecca Gonzales
12679,2013,2013,1,1,,,1,,0,True,False,0,4,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,12679.0,Qiang Tan,,Qiang Tan
12680,2013,2013,1,1,,,1,,0,True,False,0,4,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,12680.0,Yang Xu,,Yang Xu
12681,2013,2013,1,1,,,1,,0,True,False,0,4,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,12681.0,Denise Johnson,,Denise Johnson
12682,2013,2013,1,1,,,1,,0,True,False,0,4,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,12682.0,Yan Liu,,Yan Liu
12683,2013,2013,1,1,,,1,,0,True,False,0,4,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,12683.0,Min Yu,,Min Yu
12684,2013,2013,1,1,,,1,,0,True,False,0,4,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,12684.0,Donna Malone,,Donna Malone
12686,2031,2031,1,1,,,1,,0,True,True,1,1,,0.0,0,0,0.0,1,0,1,0,1,0,1,0,12686.0,James Medina,,James Medina
12687,2031,2031,1,1,,,1,,0,True,True,1,1,,0.0,0,0,0.0,1,0,1,0,1,0,2,0,12687.0,Matthew Best,,Matthew Best
12688,2031,2031,1,1,,,1,,0,True,True,1,1,,0.0,0,0,0.0,1,0,1,0,1,0,1,0,12688.0,Linda Burns,,Linda Burns
12690,2024,2024,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,12690.0,Yan Lin,,Yan Lin
12693,2016,2016,1,0,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,0,0,0,2,3,0,12693.0,Jennifer Moore,,Jennifer Moore
12695,2029,2029,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,0,0,0,0,2,0,12695.0,Xiulan Du,,Xiulan Du
12696,2029,2029,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,12696.0,Tao Hou,,Tao Hou
12698,2029,2029,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,12698.0,Xiuying Bai,,Xiuying Bai
12699,2029,2029,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,12699.0,Gang Cai,,Gang Cai
12700,2029,2029,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,12700.0,Fang Tao,,Fang Tao
12704,2017,2020,2,1,,,2,,3,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,3,0,12704.0,Audrey Huff,,Audrey Huff
12706,2017,2017,1,1,2017,2017,1,0,0,True,False,0,0,23,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12706.0,Brooke Ortiz,,Brooke Ortiz
12707,2017,2017,1,1,2017,2017,1,0,0,True,False,0,0,23,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12707.0,Yang Lai,,Yang Lai
12708,2017,2017,1,1,2017,2017,1,0,0,True,False,0,0,23,0.0,0,0,0.0,0,0,1,0,1,0,2,0,12708.0,Joshua Shelton,,Joshua Shelton
12709,2017,2017,1,1,2017,2017,1,0,0,True,False,0,0,23,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12709.0,Thomas Lopez,,Thomas Lopez
12711,2009,2009,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,12711.0,Wei Du,,Wei Du
12712,2009,2009,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,12712.0,Jun Yi,,Jun Yi
12713,2009,2009,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,12713.0,Jing Tang,,Jing Tang
12714,2009,2009,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,12714.0,Yang Lin,,Yang Lin
12715,2009,2009,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,2,0,12715.0,Lei Zhang,,Lei Zhang
12716,2009,2009,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,12716.0,Li Liao,,Li Liao
12717,2009,2009,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,12717.0,Jing Song,,Jing Song
12724,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,12724.0,Gang Sun, Ivory Hawk, Ivory Hawk
12725,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,12725.0,Chao Ren,,Chao Ren
12730,2026,2026,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,12730.0,Chao Zhong,,Chao Zhong
12731,2026,2026,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,12731.0,Guiying Jia,,Guiying Jia
12733,2023,2023,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,12733.0,Ping Yao,,Ping Yao
12735,2023,2023,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,12735.0,Gang Xie,,Gang Xie
12736,2023,2023,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,12736.0,Min Yao,,Min Yao
12737,2023,2023,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,12737.0,Chao Xiang,,Chao Xiang
12740,2020,2020,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,12740.0,Xiuying Deng,,Xiuying Deng
12741,2020,2020,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12741.0,Wei Ding,,Wei Ding
12743,1997,2004,3,3,,,3,,7,True,False,0,4,,0.0,0,0,0.0,0,0,2,0,2,0,2,0,12743.0,Karol Jereczek,,Karol Jereczek
12745,2030,2030,1,1,,,1,,0,True,True,1,2,,0.0,1,0,0.0,0,0,1,0,1,0,2,2,12745.0,Juan Lu, DA STORM, DA STORM
12746,2030,2030,1,1,,,1,,0,True,True,1,2,,0.0,1,0,0.0,0,0,1,0,1,0,1,2,12746.0,Ming Shi,,Ming Shi
12747,2030,2030,1,1,,,1,,0,True,True,1,2,,0.0,1,0,0.0,0,0,1,0,1,0,1,2,12747.0,Gang Chen,,Gang Chen
12748,2030,2030,1,1,,,1,,0,True,True,1,2,,0.0,1,0,0.0,0,0,1,0,1,0,1,2,12748.0,Na Han,,Na Han
12749,2026,2030,3,3,,,3,,4,True,True,1,9,,0.0,0,0,1.25,0,0,3,0,3,0,2,4,12749.0,Yan Luo,,Yan Luo
12753,2027,2027,1,1,2027,2027,1,0,0,True,True,0,4,13,0.0,0,0,0.0,0,0,0,0,0,1,1,0,12753.0,Jason Robles,,Jason Robles
12754,2027,2027,1,1,2027,2027,1,0,0,True,True,0,4,13,0.0,0,0,0.0,0,0,0,0,0,1,2,0,12754.0,Sharon Roberts,,Sharon Roberts
12757,2010,2010,1,1,2017,2017,1,7,0,True,False,0,0,23,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12757.0,Pari Chand,,Pari Chand
12758,2010,2010,1,1,2017,2017,1,7,0,True,False,0,0,23,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12758.0,Damini Datta,,Damini Datta
12760,2013,2013,1,1,2013,2013,1,0,0,True,False,0,1,27,0.0,1,0,0.0,0,0,2,0,2,0,1,0,12760.0,Guiying Han,,Guiying Han
12762,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12762.0,Yan Fu,,Yan Fu
12764,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12764.0,Jing Cheng,,Jing Cheng
12765,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12765.0,Xia Guo,,Xia Guo
12766,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12766.0,Jie Lin,,Jie Lin
12767,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12767.0,Xiuying Qin,,Xiuying Qin
12769,2015,2015,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,12769.0,Jessica Lindsey,,Jessica Lindsey
12770,2010,2015,2,2,,,1,,5,True,False,0,2,,0.0,1,0,1.2,0,0,1,0,1,0,1,0,12770.0,Daniel Lee,,Daniel Lee
12771,2010,2015,2,2,,,1,,5,True,False,0,2,,0.0,1,0,1.2,0,0,1,0,1,0,1,0,12771.0,Christopher Reese,,Christopher Reese
12772,2010,2015,2,2,,,1,,5,True,False,0,2,,0.0,1,0,1.2,0,0,1,0,1,0,1,0,12772.0,Leon Hutchinson,,Leon Hutchinson
12773,2010,2015,2,2,,,1,,5,True,False,0,2,,0.0,1,0,1.2,0,0,1,0,1,0,2,0,12773.0,Bobby Tucker,,Bobby Tucker
12774,2010,2015,2,2,,,1,,5,True,False,0,2,,0.0,1,0,1.2,0,0,1,0,1,0,1,0,12774.0,Melanie Bautista,,Melanie Bautista
12777,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,12777.0,Ashley Larson,,Ashley Larson
12778,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,12778.0,Tao Xiong,,Tao Xiong
12783,2000,2000,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,12783.0,Darshit Ratta,,Darshit Ratta
12785,2023,2023,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,12785.0,Chao Wei,,Chao Wei
12786,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,12786.0,Xiuying Shen,,Xiuying Shen
12790,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12790.0,Jamie Roberts,,Jamie Roberts
12791,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12791.0,Madeline Gentry,,Madeline Gentry
12795,2021,2021,1,1,,,1,,0,True,False,0,1,,0.0,3,0,0.0,0,0,1,0,1,0,1,0,12795.0,Melissa Brown,,Melissa Brown
12796,2021,2021,1,1,,,1,,0,True,False,0,1,,0.0,3,0,0.0,0,0,1,0,1,0,1,0,12796.0,Amber Murray,,Amber Murray
12797,2021,2021,1,1,,,1,,0,True,False,0,1,,0.0,3,0,0.0,0,0,1,0,1,0,1,0,12797.0,Kimberly Zimmerman,,Kimberly Zimmerman
12798,2021,2021,1,1,,,1,,0,True,False,0,1,,0.0,3,0,0.0,0,0,1,0,1,0,1,0,12798.0,Lisa Martin,,Lisa Martin
12799,2021,2021,1,1,,,1,,0,True,False,0,1,,0.0,3,0,0.0,0,0,1,0,1,0,1,0,12799.0,Stacy Kennedy,,Stacy Kennedy
12800,2021,2021,1,1,,,1,,0,True,False,0,1,,0.0,3,0,0.0,0,0,1,0,1,0,1,0,12800.0,Michelle Williams,,Michelle Williams
12801,2021,2021,1,1,,,1,,0,True,False,0,1,,0.0,3,0,0.0,0,0,1,0,1,0,1,0,12801.0,Gabrielle Wright,,Gabrielle Wright
12802,2021,2021,1,1,,,1,,0,True,False,0,1,,0.0,3,0,0.0,0,0,1,0,1,0,1,0,12802.0,Autumn Moore,,Autumn Moore
12803,2021,2021,1,1,,,1,,0,True,False,0,1,,0.0,3,0,0.0,0,0,1,0,1,0,1,0,12803.0,Tina Jackson,,Tina Jackson
12806,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,2,0,12806.0,Tanya Garrett,,Tanya Garrett
12808,2000,2000,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,0,0,0,0,2,0,12808.0,Pihu Ahuja,,Pihu Ahuja
12809,2000,2000,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,12809.0,Kashvi Dutt,,Kashvi Dutt
12813,2015,2015,1,1,,,1,,0,True,False,0,2,,0.0,3,0,0.0,0,0,2,0,2,0,1,0,12813.0,Tao Song,,Tao Song
12814,2007,2015,3,3,,,2,,8,True,False,0,5,,0.0,4,0,0.826923076923077,0,0,3,1,4,0,2,0,12814.0,Jun Yi,,Jun Yi
12815,2007,2015,3,3,2013,2013,2,6,8,True,False,0,4,27,0.0,4,0,0.6923076923076922,0,0,2,1,3,0,2,0,12815.0,Qiang Zhao,,Qiang Zhao
12818,2000,2000,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,12818.0,Adam Wallace,,Adam Wallace
12824,2027,2027,1,1,,,1,,0,True,True,0,3,,0.0,3,0,0.0,0,0,2,0,2,0,1,0,12824.0,Christopher Fischer,,Christopher Fischer
12825,2027,2027,1,1,,,1,,0,True,True,0,3,,0.0,3,0,0.0,0,0,2,0,2,0,1,0,12825.0,Bartek Heleniak,,Bartek Heleniak
12826,2027,2027,1,1,,,1,,0,True,True,0,3,,0.0,3,0,0.0,0,0,2,0,2,0,1,0,12826.0,Sara Chung,,Sara Chung
12827,2027,2027,1,1,,,1,,0,True,True,0,3,,0.0,3,0,0.0,0,0,2,0,2,0,2,0,12827.0,Jerzy Majczyna,,Jerzy Majczyna
12828,2027,2027,1,1,,,1,,0,True,True,0,3,,0.0,3,0,0.0,0,0,2,0,2,0,1,0,12828.0,Denny Scholl-Vogt,,Denny Scholl-Vogt
12829,2027,2027,1,1,,,1,,0,True,True,0,3,,0.0,3,0,0.0,0,0,2,0,2,0,1,0,12829.0,Sonia Trochimiuk,,Sonia Trochimiuk
12830,2027,2027,1,1,,,1,,0,True,True,0,3,,0.0,3,0,0.0,0,0,2,0,2,0,1,0,12830.0,Adrian Ross,,Adrian Ross
12831,2027,2027,1,1,,,1,,0,True,True,0,3,,0.0,3,0,0.0,0,0,2,0,2,0,1,0,12831.0,Magret Staude,,Magret Staude
12832,2027,2027,1,1,,,1,,0,True,True,0,3,,0.0,3,0,0.0,0,0,2,0,2,0,2,0,12832.0,Felizitas Hermann,,Felizitas Hermann
12834,2020,2020,1,1,,,1,,0,True,False,0,2,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,12834.0,Mitchell Larson,,Mitchell Larson
12835,2017,2020,2,2,,,1,,3,True,False,0,2,,0.0,2,0,0.6666666666666666,0,0,2,0,2,0,2,0,12835.0,Lauretta Pasolini,,Lauretta Pasolini
12838,2027,2027,1,0,,,1,,0,True,True,0,3,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,12838.0,Kristina Jones, Star XV, Star XV
12840,2022,2022,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,2,0,2,0,2,0,12840.0,Xia Jiang,,Xia Jiang
12841,2027,2027,1,0,,,1,,0,True,True,0,3,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,12841.0,Yan Qiu,,Yan Qiu
12843,2025,2025,1,0,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,2,0,12843.0,Yan Gao, HE∆VEN, HE∆VEN
12844,2025,2026,2,1,,,2,,1,True,True,0,2,,0.0,0,0,5.0,0,0,3,0,3,0,1,0,12844.0,Xiulan Jin,,Xiulan Jin
12845,2025,2025,1,0,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,12845.0,Gang Dong,,Gang Dong
12846,2010,2025,2,1,,,1,,15,True,False,0,2,,0.0,0,0,0.2,0,0,4,0,4,0,1,0,12846.0,Patricia Humphrey,,Patricia Humphrey
12848,2026,2026,1,1,,,1,,0,True,True,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,12848.0,Madison Lopez, M.C. Frost, M.C. Frost
12850,2026,2026,1,1,,,1,,0,True,True,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,12850.0,Na Chen,,Na Chen
12851,2026,2026,1,1,,,1,,0,True,True,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,2,0,12851.0,Chao Zhang,,Chao Zhang
12853,2023,2023,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12853.0,Jun Mao,,Jun Mao
12854,2023,2023,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12854.0,Tao Peng,,Tao Peng
12855,2023,2023,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12855.0,Gang Song,,Gang Song
12856,2023,2023,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12856.0,Ping Deng,,Ping Deng
12859,2023,2027,2,2,,,1,,4,True,False,0,8,,0.0,1,0,1.0,0,0,2,0,2,1,2,0,12859.0,Min Qin,,Min Qin
12860,2023,2023,2,2,2023,2023,1,0,0,True,False,0,6,17,0.0,1,0,0.0,0,0,2,0,2,2,1,0,12860.0,Vincent Seifert,,Vincent Seifert
12862,2017,2017,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,12862.0,Qiang Zhong,,Qiang Zhong
12863,2017,2017,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,2,0,2,0,2,0,12863.0,Guiying Hao,,Guiying Hao
12864,2017,2017,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,12864.0,Min Cui,,Min Cui
12868,2017,2017,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,2,0,12868.0,Ninetta Spinelli,,Ninetta Spinelli
12869,2017,2017,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,12869.0,Gerhild Patberg,,Gerhild Patberg
12870,2017,2017,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,12870.0,Cosima Mülichen,,Cosima Mülichen
12873,2017,2017,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,12873.0,Ludger Ladeck,,Ludger Ladeck
12874,2017,2017,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,12874.0,Anneliese Döhn,,Anneliese Döhn
12875,2017,2017,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,2,0,12875.0,Paloma Tomaselli,,Paloma Tomaselli
12876,2017,2017,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,12876.0,Eva Seidel,,Eva Seidel
12878,2025,2025,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,1,0,1,1,2,0,12878.0,Juan He,,Juan He
12879,2025,2025,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,12879.0,Tao Yu,,Tao Yu
12880,2025,2029,2,2,,,2,,4,True,True,0,8,,0.0,3,0,1.25,0,0,1,0,1,1,2,0,12880.0,Wei Luo,,Wei Luo
12881,2025,2025,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,12881.0,Frieda Mitschke,,Frieda Mitschke
12883,2026,2026,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,2,2,12883.0,John Maldonado,,John Maldonado
12887,2028,2028,1,1,,,1,,0,True,True,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12887.0,Li Xiang,,Li Xiang
12894,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,12894.0,Elizabeth Mccann,,Elizabeth Mccann
12895,2013,2017,2,2,,,2,,4,True,False,0,1,,0.0,0,0,0.25,0,0,2,0,2,0,1,0,12895.0,Roger Simmons,,Roger Simmons
12898,2011,2011,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,12898.0,Miluše Malá,,Miluše Malá
12901,2025,2025,1,1,,,1,,0,True,True,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12901.0,Xia Dai,,Xia Dai
12902,2025,2025,1,1,,,1,,0,True,True,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12902.0,Bianca Mentzel,,Bianca Mentzel
12904,2029,2029,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,2,0,2,1,1,0,12904.0,Chao Cheng,XPLICIT KAI,XPLICIT KAI
12906,2029,2029,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,2,0,2,1,1,0,12906.0,Nathan Carrillo,,Nathan Carrillo
12907,2029,2029,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,2,0,2,1,1,0,12907.0,Tammy Williams,,Tammy Williams
12908,2029,2029,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,2,0,2,1,1,0,12908.0,Jennifer Parker,,Jennifer Parker
12915,2017,2017,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,12915.0,Francisco Säuberlich,,Francisco Säuberlich
12917,2013,2022,2,2,,,1,,9,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,12917.0,Christopher Rosales,Chris Rosales,Chris Rosales
12921,2025,2025,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,2,0,2,1,1,0,12921.0,Adam Kroker,,Adam Kroker
12925,2002,2002,1,0,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,0,0,0,1,2,0,12925.0,Alex Hernandez,,Alex Hernandez
12927,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,12927.0,Chao Cheng,,Chao Cheng
12929,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,12929.0,Na Ren,,Na Ren
12930,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,12930.0,Qiang Xie,,Qiang Xie
