Edge Type,source,target,key,source_genre,source_year,target_genre
LyricalReferenceTo,15007,454,0,Synthwave,2003.0,Synthwave
LyricalReferenceTo,15009,7116,0,Indie Folk,2017.0,Doom Metal
LyricalReferenceTo,15009,10673,0,Indie Folk,2017.0,Doom Metal
LyricalReferenceTo,15017,11378,0,Oceanus Folk,2023.0,Indie Folk
LyricalReferenceTo,15027,6994,0,Oceanus Folk,2023.0,Oceanus Folk
LyricalReferenceTo,15032,6368,0,Oceanus Folk,2009.0,Synthwave
LyricalReferenceTo,15048,2608,0,Desert Rock,2023.0,Doom Metal
LyricalReferenceTo,15048,9322,0,Desert Rock,2023.0,Oceanus Folk
LyricalReferenceTo,15057,1939,0,Indie Folk,2029.0,Space Rock
LyricalReferenceTo,15101,14965,0,Blues Rock,2023.0,Doom Metal
LyricalReferenceTo,15135,4937,0,Blues Rock,2004.0,Southern Gothic Rock
LyricalReferenceTo,15144,15212,0,Space Rock,2019.0,Dream Pop
LyricalReferenceTo,15153,15261,0,Psychedelic Rock,2028.0,Psychedelic Rock
LyricalReferenceTo,15181,15242,0,Lo-Fi Electronica,2000.0,Dream Pop
LyricalReferenceTo,15188,8006,0,Symphonic Metal,2023.0,Americana
LyricalReferenceTo,15192,16432,0,Dream Pop,2028.0,Desert Rock
LyricalReferenceTo,15214,4411,0,Avant-Garde Folk,2023.0,Southern Gothic Rock
LyricalReferenceTo,15222,14965,0,Jazz Surf Rock,2026.0,Doom Metal
LyricalReferenceTo,15227,6989,0,Southern Gothic Rock,2026.0,Emo/Pop Punk
LyricalReferenceTo,15241,7012,0,Avant-Garde Folk,2025.0,Southern Gothic Rock
LyricalReferenceTo,15241,6158,0,Avant-Garde Folk,2025.0,Avant-Garde Folk
LyricalReferenceTo,15242,454,0,Dream Pop,1998.0,Synthwave
LyricalReferenceTo,15248,219,0,Jazz Surf Rock,2004.0,Dream Pop
LyricalReferenceTo,15248,9815,0,Jazz Surf Rock,2004.0,Indie Folk
LyricalReferenceTo,15248,13956,0,Jazz Surf Rock,2004.0,Dream Pop
LyricalReferenceTo,15255,1853,0,Avant-Garde Folk,2028.0,Avant-Garde Folk
LyricalReferenceTo,15309,106,0,Alternative Rock,2026.0,Blues Rock
LyricalReferenceTo,15316,2779,0,Oceanus Folk,2026.0,Psychedelic Rock
LyricalReferenceTo,15384,1841,0,Oceanus Folk,2025.0,Indie Folk
LyricalReferenceTo,15388,16035,0,Avant-Garde Folk,2015.0,Avant-Garde Folk
LyricalReferenceTo,15389,81,0,Southern Gothic Rock,2010.0,Indie Pop
LyricalReferenceTo,15394,10116,0,Synthwave,2022.0,Synthwave
LyricalReferenceTo,15402,454,0,Indie Folk,2001.0,Synthwave
LyricalReferenceTo,15403,4713,0,Doom Metal,2007.0,Dream Pop
LyricalReferenceTo,15415,13438,0,Oceanus Folk,2023.0,Oceanus Folk
LyricalReferenceTo,15420,2942,0,Indie Folk,2028.0,Southern Gothic Rock
LyricalReferenceTo,15424,827,0,Lo-Fi Electronica,2024.0,Lo-Fi Electronica
LyricalReferenceTo,15424,12373,0,Lo-Fi Electronica,2024.0,Lo-Fi Electronica
LyricalReferenceTo,15424,9122,0,Lo-Fi Electronica,2024.0,Lo-Fi Electronica
LyricalReferenceTo,15424,5480,0,Lo-Fi Electronica,2024.0,Lo-Fi Electronica
LyricalReferenceTo,15424,8680,0,Lo-Fi Electronica,2024.0,Lo-Fi Electronica
LyricalReferenceTo,15441,15071,0,Oceanus Folk,2017.0,Synthwave
LyricalReferenceTo,15443,12091,0,Southern Gothic Rock,2023.0,Southern Gothic Rock
LyricalReferenceTo,15457,10294,0,Indie Pop,2017.0,Emo/Pop Punk
LyricalReferenceTo,15458,3018,0,Post-Apocalyptic Folk,2030.0,Dream Pop
LyricalReferenceTo,15462,14086,0,Synthwave,2025.0,Doom Metal
LyricalReferenceTo,15478,5238,0,Jazz Surf Rock,2017.0,Jazz Surf Rock
LyricalReferenceTo,15489,5887,0,Dream Pop,2015.0,Doom Metal
LyricalReferenceTo,15518,15622,0,Desert Rock,2028.0,Doom Metal
LyricalReferenceTo,15522,6990,0,Space Rock,2026.0,Synthpop
LyricalReferenceTo,15522,9140,0,Space Rock,2026.0,Americana
LyricalReferenceTo,15528,5891,0,Alternative Rock,2010.0,Dream Pop
LyricalReferenceTo,15528,8821,0,Alternative Rock,2010.0,Alternative Rock
LyricalReferenceTo,15528,5028,0,Alternative Rock,2010.0,Alternative Rock
LyricalReferenceTo,15532,16724,0,Speed Metal,2026.0,Speed Metal
LyricalReferenceTo,15532,6507,0,Speed Metal,2026.0,Speed Metal
LyricalReferenceTo,15532,11617,0,Speed Metal,2026.0,Speed Metal
LyricalReferenceTo,15540,16612,0,Jazz Surf Rock,2020.0,Jazz Surf Rock
LyricalReferenceTo,15565,7116,0,Space Rock,2026.0,Doom Metal
LyricalReferenceTo,15590,7278,0,Indie Rock,2027.0,Synthwave
LyricalReferenceTo,15590,4400,0,Indie Rock,2027.0,Indie Rock
LyricalReferenceTo,15632,8055,0,Dream Pop,2029.0,Alternative Rock
LyricalReferenceTo,15642,8495,0,Dream Pop,2013.0,Synthwave
LyricalReferenceTo,15652,6191,0,Indie Folk,2000.0,Synthwave
LyricalReferenceTo,15662,7341,0,Dream Pop,2026.0,Indie Folk
LyricalReferenceTo,15687,827,0,Lo-Fi Electronica,2009.0,Lo-Fi Electronica
LyricalReferenceTo,15716,14512,0,Jazz Surf Rock,2027.0,Lo-Fi Electronica
LyricalReferenceTo,15728,16441,0,Psychedelic Rock,2003.0,Psychedelic Rock
LyricalReferenceTo,15744,4609,0,Indie Pop,2014.0,Avant-Garde Folk
LyricalReferenceTo,15744,5110,0,Indie Pop,2014.0,Indie Pop
LyricalReferenceTo,15744,15456,0,Indie Pop,2014.0,Southern Gothic Rock
LyricalReferenceTo,15745,7012,0,Southern Gothic Rock,2018.0,Southern Gothic Rock
LyricalReferenceTo,15745,1018,0,Southern Gothic Rock,2018.0,Alternative Rock
LyricalReferenceTo,15771,13484,0,Indie Rock,2018.0,Indie Rock
LyricalReferenceTo,15772,5295,0,Synthwave,2013.0,Doom Metal
LyricalReferenceTo,15775,9088,0,Lo-Fi Electronica,2020.0,Lo-Fi Electronica
LyricalReferenceTo,15783,16233,0,Space Rock,2029.0,Psychedelic Rock
LyricalReferenceTo,15793,14965,0,Indie Folk,2017.0,Doom Metal
LyricalReferenceTo,15805,9230,0,Dream Pop,2028.0,Dream Pop
LyricalReferenceTo,15812,1841,0,Oceanus Folk,2023.0,Indie Folk
LyricalReferenceTo,15817,14291,0,Americana,2024.0,Americana
LyricalReferenceTo,15820,12596,0,Indie Pop,2004.0,Psychedelic Rock
LyricalReferenceTo,15838,13361,0,Avant-Garde Folk,2014.0,Blues Rock
LyricalReferenceTo,15851,6752,0,Indie Folk,2026.0,Oceanus Folk
LyricalReferenceTo,15851,8079,0,Indie Folk,2026.0,Oceanus Folk
LyricalReferenceTo,15851,1841,0,Indie Folk,2026.0,Indie Folk
LyricalReferenceTo,15857,16409,0,Dream Pop,2028.0,Dream Pop
LyricalReferenceTo,15885,16585,0,Dream Pop,1995.0,Darkwave
LyricalReferenceTo,15890,14989,0,Space Rock,2026.0,Indie Rock
LyricalReferenceTo,15911,1125,0,Symphonic Metal,2023.0,Symphonic Metal
LyricalReferenceTo,15925,10358,0,Americana,2023.0,Doom Metal
LyricalReferenceTo,15936,11984,0,Southern Gothic Rock,2029.0,Blues Rock
LyricalReferenceTo,15962,7197,0,Symphonic Metal,2023.0,Symphonic Metal
LyricalReferenceTo,15981,15555,0,Jazz Surf Rock,2029.0,Jazz Surf Rock
LyricalReferenceTo,16035,5455,0,Avant-Garde Folk,2004.0,Southern Gothic Rock
LyricalReferenceTo,16054,6368,0,Dream Pop,2004.0,Synthwave
LyricalReferenceTo,16061,15622,0,Doom Metal,2013.0,Doom Metal
LyricalReferenceTo,16064,6051,0,Desert Rock,2027.0,Desert Rock
LyricalReferenceTo,16086,9116,0,Doom Metal,2027.0,Doom Metal
LyricalReferenceTo,16086,14118,0,Doom Metal,2027.0,Indie Folk
LyricalReferenceTo,16111,15913,0,Jazz Surf Rock,2028.0,Americana
LyricalReferenceTo,16122,1195,0,Dream Pop,2027.0,Dream Pop
LyricalReferenceTo,16137,9249,0,Oceanus Folk,2017.0,Indie Folk
LyricalReferenceTo,16141,10673,0,Dream Pop,2026.0,Doom Metal
LyricalReferenceTo,16145,15291,0,Alternative Rock,2018.0,Alternative Rock
LyricalReferenceTo,16171,14449,0,Dream Pop,2029.0,Psychedelic Rock
LyricalReferenceTo,16171,4046,0,Dream Pop,2029.0,Jazz Surf Rock
LyricalReferenceTo,16175,2215,0,Doom Metal,2023.0,Americana
LyricalReferenceTo,16180,1841,0,Oceanus Folk,2023.0,Indie Folk
LyricalReferenceTo,16209,14799,0,Dream Pop,2017.0,Dream Pop
LyricalReferenceTo,16209,2510,0,Dream Pop,2017.0,Dream Pop
LyricalReferenceTo,16210,6298,0,Dream Pop,2006.0,Alternative Rock
LyricalReferenceTo,16211,5233,0,Dream Pop,2023.0,Dream Pop
LyricalReferenceTo,16244,10111,0,Darkwave,2020.0,Darkwave
LyricalReferenceTo,16252,4008,0,Dream Pop,2000.0,Dream Pop
LyricalReferenceTo,16269,3163,0,Speed Metal,2013.0,Speed Metal
LyricalReferenceTo,16275,14512,0,Lo-Fi Electronica,2018.0,Lo-Fi Electronica
LyricalReferenceTo,16275,11327,0,Lo-Fi Electronica,2018.0,Lo-Fi Electronica
LyricalReferenceTo,16276,3501,0,Oceanus Folk,2020.0,Oceanus Folk
LyricalReferenceTo,16282,11423,0,Psychedelic Rock,2029.0,Psychedelic Rock
LyricalReferenceTo,16287,15409,0,Synthwave,2025.0,Dream Pop
LyricalReferenceTo,16292,2424,0,Darkwave,2025.0,Darkwave
LyricalReferenceTo,16295,15521,0,Indie Pop,2027.0,Indie Pop
LyricalReferenceTo,16295,6685,0,Indie Pop,2027.0,Indie Pop
LyricalReferenceTo,16300,5318,0,Synthwave,2020.0,Doom Metal
LyricalReferenceTo,16323,3531,0,Synthwave,2027.0,Doom Metal
LyricalReferenceTo,16327,5051,0,Emo/Pop Punk,2026.0,Emo/Pop Punk
LyricalReferenceTo,16327,13557,0,Emo/Pop Punk,2026.0,Emo/Pop Punk
LyricalReferenceTo,16327,5232,0,Emo/Pop Punk,2026.0,Emo/Pop Punk
LyricalReferenceTo,16335,16724,0,Speed Metal,2017.0,Speed Metal
LyricalReferenceTo,16335,2202,0,Speed Metal,2017.0,Speed Metal
LyricalReferenceTo,16336,10674,0,Dream Pop,2028.0,Speed Metal
LyricalReferenceTo,16348,13984,0,Alternative Rock,2030.0,Indie Pop
LyricalReferenceTo,16354,3869,0,Darkwave,2027.0,Darkwave
LyricalReferenceTo,16356,7341,0,Dream Pop,2029.0,Indie Folk
LyricalReferenceTo,16360,7680,0,Dream Pop,2024.0,Dream Pop
LyricalReferenceTo,16371,12517,0,Lo-Fi Electronica,2018.0,Lo-Fi Electronica
LyricalReferenceTo,16373,11280,0,Dream Pop,2029.0,Darkwave
LyricalReferenceTo,16385,4576,0,Space Rock,2029.0,Dream Pop
LyricalReferenceTo,16385,12106,0,Space Rock,2029.0,Dream Pop
LyricalReferenceTo,16385,3697,0,Space Rock,2029.0,Darkwave
LyricalReferenceTo,16402,3025,0,Dream Pop,2029.0,Oceanus Folk
LyricalReferenceTo,16404,7568,0,Avant-Garde Folk,2022.0,Avant-Garde Folk
LyricalReferenceTo,16404,1853,0,Avant-Garde Folk,2022.0,Avant-Garde Folk
LyricalReferenceTo,16404,1101,0,Avant-Garde Folk,2022.0,Avant-Garde Folk
LyricalReferenceTo,16432,7116,0,Desert Rock,2025.0,Doom Metal
LyricalReferenceTo,16449,15506,0,Indie Rock,2026.0,Indie Folk
LyricalReferenceTo,16452,10997,0,Lo-Fi Electronica,2024.0,Psychedelic Rock
LyricalReferenceTo,16452,14074,0,Lo-Fi Electronica,2024.0,Dream Pop
LyricalReferenceTo,16458,13961,0,Americana,2023.0,Indie Folk
LyricalReferenceTo,16471,8029,0,Indie Folk,2023.0,Desert Rock
LyricalReferenceTo,16494,1857,0,Indie Rock,2026.0,Indie Rock
LyricalReferenceTo,16494,876,0,Indie Rock,2026.0,Indie Rock
LyricalReferenceTo,16495,6745,0,Southern Gothic Rock,1997.0,Indie Pop
LyricalReferenceTo,16495,13357,0,Southern Gothic Rock,1997.0,Southern Gothic Rock
LyricalReferenceTo,16505,6949,0,Dream Pop,2032.0,Indie Rock
LyricalReferenceTo,16510,9868,0,Space Rock,2026.0,Dream Pop
LyricalReferenceTo,16513,5949,0,Doom Metal,2023.0,Synthpop
LyricalReferenceTo,16514,15622,0,Americana,2013.0,Doom Metal
LyricalReferenceTo,16519,11217,0,Psychedelic Rock,2026.0,Dream Pop
LyricalReferenceTo,16577,10699,0,Doom Metal,2023.0,Indie Folk
LyricalReferenceTo,16582,13563,0,Oceanus Folk,2023.0,Synthpop
LyricalReferenceTo,16617,3407,0,Emo/Pop Punk,2010.0,Southern Gothic Rock
LyricalReferenceTo,16624,7114,0,Desert Rock,2029.0,Dream Pop
LyricalReferenceTo,16624,11300,0,Desert Rock,2029.0,Dream Pop
LyricalReferenceTo,16632,12245,0,Dream Pop,2028.0,Indie Folk
LyricalReferenceTo,16632,12858,0,Dream Pop,2028.0,Doom Metal
LyricalReferenceTo,16632,14118,0,Dream Pop,2028.0,Indie Folk
LyricalReferenceTo,16638,6072,0,Indie Folk,2010.0,Synthwave
LyricalReferenceTo,16658,1524,0,Synthwave,2018.0,Psychedelic Rock
LyricalReferenceTo,16672,10361,0,Dream Pop,2023.0,Post-Apocalyptic Folk
LyricalReferenceTo,16697,2068,0,Alternative Rock,2026.0,Southern Gothic Rock
LyricalReferenceTo,16705,7116,0,Synthwave,2017.0,Doom Metal
LyricalReferenceTo,16710,14223,0,Dream Pop,2027.0,Psychedelic Rock
LyricalReferenceTo,16736,14241,0,Dream Pop,2006.0,Synthwave
LyricalReferenceTo,16739,7395,0,Doom Metal,2023.0,Synthwave
LyricalReferenceTo,16957,5009,0,Indie Folk,2037.0,Dream Pop
LyricalReferenceTo,16966,17327,0,,,
LyricalReferenceTo,16978,15254,0,Southern Gothic Rock,2031.0,Dream Pop
LyricalReferenceTo,16996,17260,0,,,
LyricalReferenceTo,17002,9651,0,Americana,2035.0,Indie Folk
LyricalReferenceTo,17002,5804,0,Americana,2035.0,Lo-Fi Electronica
LyricalReferenceTo,17004,17299,0,,,
LyricalReferenceTo,17006,13800,0,Psychedelic Rock,2032.0,Psychedelic Rock
LyricalReferenceTo,17015,3756,0,Indie Rock,2038.0,Dream Pop
LyricalReferenceTo,17022,17260,0,,,
LyricalReferenceTo,17026,2784,0,Lo-Fi Electronica,2034.0,Desert Rock
LyricalReferenceTo,17027,11357,0,Lo-Fi Electronica,2034.0,Alternative Rock
LyricalReferenceTo,17032,17255,0,,,
LyricalReferenceTo,17038,3323,0,Indie Pop,2035.0,Doom Metal
LyricalReferenceTo,17050,11911,0,Oceanus Folk,2034.0,Blues Rock
LyricalReferenceTo,17059,16063,0,Desert Rock,2031.0,Lo-Fi Electronica
LyricalReferenceTo,17067,12574,0,Jazz Surf Rock,2036.0,Doom Metal
LyricalReferenceTo,17072,11824,0,Space Rock,2030.0,Dream Pop
LyricalReferenceTo,17077,17314,0,,,
LyricalReferenceTo,17085,4059,0,Darkwave,2036.0,Doom Metal
LyricalReferenceTo,17091,17299,0,,,
LyricalReferenceTo,17100,17260,0,,,
LyricalReferenceTo,17117,8604,0,Post-Apocalyptic Folk,2035.0,Synthwave
LyricalReferenceTo,17120,17260,0,,,
LyricalReferenceTo,17126,17255,0,,,
LyricalReferenceTo,17131,7128,0,Avant-Garde Folk,2033.0,Dream Pop
LyricalReferenceTo,17134,15885,0,Avant-Garde Folk,2035.0,Dream Pop
LyricalReferenceTo,17138,17299,0,,,
LyricalReferenceTo,17140,3339,0,Symphonic Metal,2032.0,Darkwave
LyricalReferenceTo,17144,653,0,Symphonic Metal,2033.0,Psychedelic Rock
LyricalReferenceTo,17147,16508,0,Indie Rock,2035.0,Indie Folk
LyricalReferenceTo,17150,4406,0,Indie Rock,2035.0,Southern Gothic Rock
LyricalReferenceTo,17151,1221,0,Indie Rock,2035.0,Dream Pop
LyricalReferenceTo,17151,12629,0,Indie Rock,2035.0,Dream Pop
LyricalReferenceTo,17232,6279,0,Oceanus Folk,2032.0,Alternative Rock
LyricalReferenceTo,17243,17299,0,,,
LyricalReferenceTo,17247,14125,0,Oceanus Folk,2030.0,Indie Folk
LyricalReferenceTo,17253,10319,0,Oceanus Folk,2028.0,Psychedelic Rock
LyricalReferenceTo,17255,17327,0,,,
LyricalReferenceTo,17260,17299,0,,,
LyricalReferenceTo,17277,876,0,Oceanus Folk,2038.0,Indie Rock
LyricalReferenceTo,17277,3986,0,Oceanus Folk,2038.0,Americana
LyricalReferenceTo,17287,13589,0,Oceanus Folk,2034.0,Avant-Garde Folk
LyricalReferenceTo,17307,17200,0,Oceanus Folk,2001.0,Celtic Folk
LyricalReferenceTo,17331,632,0,Oceanus Folk,2013.0,Alternative Rock
LyricalReferenceTo,17338,3862,0,Oceanus Folk,2013.0,Alternative Rock
LyricalReferenceTo,17339,5840,0,Oceanus Folk,2013.0,Southern Gothic Rock
LyricalReferenceTo,17340,17299,0,,,
LyricalReferenceTo,17349,17327,0,,,
LyricalReferenceTo,17355,17314,0,,,
LyricalReferenceTo,17364,7441,0,Oceanus Folk,2034.0,Desert Rock
DirectlySamples,26,13628,0,Speed Metal,2022.0,Speed Metal
DirectlySamples,48,7116,0,Indie Folk,2017.0,Doom Metal
DirectlySamples,54,7713,0,Alternative Rock,2003.0,Alternative Rock
DirectlySamples,128,12237,0,Indie Rock,2026.0,Indie Rock
DirectlySamples,176,14989,0,Darkwave,2023.0,Indie Rock
DirectlySamples,210,8640,0,Darkwave,2029.0,Post-Apocalyptic Folk
DirectlySamples,210,12173,0,Darkwave,2029.0,Darkwave
DirectlySamples,210,6293,0,Darkwave,2029.0,Dream Pop
DirectlySamples,210,11785,0,Darkwave,2029.0,Jazz Surf Rock
DirectlySamples,272,3252,0,Desert Rock,2017.0,Psychedelic Rock
DirectlySamples,491,349,0,Dream Pop,2029.0,Americana
DirectlySamples,510,8888,0,Alternative Rock,2028.0,Indie Rock
DirectlySamples,563,13104,0,Synthwave,2026.0,Synthwave
DirectlySamples,577,3711,0,Space Rock,2027.0,Oceanus Folk
DirectlySamples,577,3025,0,Space Rock,2027.0,Oceanus Folk
DirectlySamples,621,6106,0,Doom Metal,2023.0,Indie Folk
DirectlySamples,781,2729,0,Alternative Rock,2025.0,Darkwave
DirectlySamples,799,4362,0,Space Rock,2024.0,Synthwave
DirectlySamples,827,14512,0,Lo-Fi Electronica,2006.0,Lo-Fi Electronica
DirectlySamples,833,11635,0,Indie Rock,2010.0,Synthwave
DirectlySamples,917,16478,0,Psychedelic Rock,2017.0,Psychedelic Rock
DirectlySamples,1012,10361,0,Synthpop,2016.0,Post-Apocalyptic Folk
DirectlySamples,1033,3402,0,Dream Pop,2028.0,Dream Pop
DirectlySamples,1140,11327,0,Lo-Fi Electronica,2018.0,Lo-Fi Electronica
DirectlySamples,1140,4781,0,Lo-Fi Electronica,2018.0,Lo-Fi Electronica
DirectlySamples,1140,2467,0,Lo-Fi Electronica,2018.0,Lo-Fi Electronica
DirectlySamples,1190,7799,0,Alternative Rock,2032.0,Blues Rock
DirectlySamples,1298,533,0,Dream Pop,2026.0,Dream Pop
DirectlySamples,1489,6611,0,Oceanus Folk,2023.0,Oceanus Folk
DirectlySamples,1588,3199,0,Americana,2029.0,Synthpop
DirectlySamples,1626,6762,0,Indie Folk,2020.0,Symphonic Metal
DirectlySamples,1680,467,0,Space Rock,2027.0,Post-Apocalyptic Folk
DirectlySamples,1715,10747,0,Dream Pop,2029.0,Dream Pop
DirectlySamples,1742,15622,0,Indie Folk,2017.0,Doom Metal
DirectlySamples,1773,8892,0,Darkwave,2030.0,Desert Rock
DirectlySamples,1791,2467,0,Lo-Fi Electronica,2010.0,Lo-Fi Electronica
DirectlySamples,1830,467,0,Post-Apocalyptic Folk,2029.0,Post-Apocalyptic Folk
DirectlySamples,1874,6994,0,Dream Pop,2023.0,Oceanus Folk
DirectlySamples,1902,15622,0,Americana,2017.0,Doom Metal
DirectlySamples,1915,8245,0,Synthwave,2023.0,Space Rock
DirectlySamples,1920,7450,0,Doom Metal,2020.0,Doom Metal
DirectlySamples,1933,10503,0,Avant-Garde Folk,2025.0,Southern Gothic Rock
DirectlySamples,1943,11677,0,Lo-Fi Electronica,2020.0,Lo-Fi Electronica
DirectlySamples,1943,2167,0,Lo-Fi Electronica,2020.0,Lo-Fi Electronica
DirectlySamples,1977,15622,0,Indie Folk,2000.0,Doom Metal
DirectlySamples,1984,11056,0,Desert Rock,2029.0,Doom Metal
DirectlySamples,1984,7116,0,Desert Rock,2029.0,Doom Metal
DirectlySamples,2093,4818,0,Darkwave,2020.0,Doom Metal
DirectlySamples,2099,8888,0,Doom Metal,2023.0,Indie Rock
DirectlySamples,2143,7624,0,Indie Folk,2029.0,Synthpop
DirectlySamples,2186,5535,0,Doom Metal,2010.0,Doom Metal
DirectlySamples,2208,16702,0,Emo/Pop Punk,2019.0,Avant-Garde Folk
DirectlySamples,2212,3668,0,Doom Metal,2016.0,Doom Metal
DirectlySamples,2260,3168,0,Symphonic Metal,2029.0,Indie Folk
DirectlySamples,2272,3501,0,Space Rock,2022.0,Oceanus Folk
DirectlySamples,2272,13324,0,Space Rock,2022.0,Oceanus Folk
DirectlySamples,2307,892,0,Synthwave,2026.0,Desert Rock
DirectlySamples,2333,9772,0,Indie Pop,2000.0,Indie Pop
DirectlySamples,2350,7036,0,Blues Rock,2007.0,Indie Pop
DirectlySamples,2385,445,0,Dream Pop,2023.0,Psychedelic Rock
DirectlySamples,2406,9256,0,Symphonic Metal,2029.0,Symphonic Metal
DirectlySamples,2418,5706,0,Dream Pop,2028.0,Americana
DirectlySamples,2436,16487,0,Indie Folk,2020.0,Indie Folk
DirectlySamples,2475,13758,0,Alternative Rock,2026.0,Indie Folk
DirectlySamples,2534,7977,0,Indie Pop,2020.0,Indie Pop
DirectlySamples,2567,5389,0,Post-Apocalyptic Folk,2022.0,Post-Apocalyptic Folk
DirectlySamples,2576,15622,0,Indie Folk,2020.0,Doom Metal
DirectlySamples,2596,10709,0,Dream Pop,2026.0,Dream Pop
DirectlySamples,2633,14469,0,Space Rock,2026.0,Space Rock
DirectlySamples,2647,16665,0,Doom Metal,2023.0,Doom Metal
DirectlySamples,2662,1841,0,Oceanus Folk,2022.0,Indie Folk
DirectlySamples,2679,15578,0,Blues Rock,2007.0,Indie Pop
DirectlySamples,2696,9454,0,Doom Metal,2010.0,Indie Rock
DirectlySamples,2701,15622,0,Americana,2029.0,Doom Metal
DirectlySamples,2794,14128,0,Southern Gothic Rock,2004.0,Blues Rock
DirectlySamples,2852,3154,0,Dream Pop,2028.0,Americana
DirectlySamples,2865,3085,0,Blues Rock,2026.0,Indie Pop
DirectlySamples,2928,12367,0,Synthwave,2010.0,Indie Folk
DirectlySamples,2982,11612,0,Psychedelic Rock,2016.0,Indie Folk
DirectlySamples,3025,1841,0,Oceanus Folk,2017.0,Indie Folk
DirectlySamples,3106,1101,0,Southern Gothic Rock,2001.0,Avant-Garde Folk
DirectlySamples,3151,2658,0,Alternative Rock,2015.0,Dream Pop
DirectlySamples,3163,14094,0,Speed Metal,2001.0,Speed Metal
DirectlySamples,3186,5887,0,Dream Pop,2028.0,Doom Metal
DirectlySamples,3228,4770,0,Dream Pop,2029.0,Synthwave
DirectlySamples,3270,9650,0,Speed Metal,2013.0,Speed Metal
DirectlySamples,3275,13563,0,Desert Rock,2023.0,Synthpop
DirectlySamples,3282,445,0,Synthwave,2023.0,Psychedelic Rock
DirectlySamples,3291,6103,0,Dream Pop,2024.0,Dream Pop
DirectlySamples,3302,13487,0,Avant-Garde Folk,2029.0,Southern Gothic Rock
DirectlySamples,3362,5061,0,Synthwave,2022.0,Synthwave
DirectlySamples,3362,11526,0,Synthwave,2022.0,Psychedelic Rock
DirectlySamples,3362,9709,0,Synthwave,2022.0,Oceanus Folk
DirectlySamples,3381,9262,0,Indie Rock,2026.0,Doom Metal
DirectlySamples,3387,5110,0,Lo-Fi Electronica,2016.0,Indie Pop
DirectlySamples,3449,7958,0,Southern Gothic Rock,2027.0,Southern Gothic Rock
DirectlySamples,3553,11574,0,Doom Metal,2013.0,Indie Rock
DirectlySamples,3596,14644,0,Avant-Garde Folk,2015.0,Avant-Garde Folk
DirectlySamples,3603,5212,0,Indie Rock,2013.0,Southern Gothic Rock
DirectlySamples,3634,14628,0,Dream Pop,2020.0,Alternative Rock
DirectlySamples,3644,827,0,Lo-Fi Electronica,2019.0,Lo-Fi Electronica
DirectlySamples,3697,13062,0,Darkwave,2022.0,Doom Metal
DirectlySamples,3750,16120,0,Space Rock,2029.0,Doom Metal
DirectlySamples,3782,1841,0,Oceanus Folk,2020.0,Indie Folk
DirectlySamples,3793,5704,0,Emo/Pop Punk,2005.0,Emo/Pop Punk
DirectlySamples,3891,3025,0,Desert Rock,2023.0,Oceanus Folk
DirectlySamples,3913,10143,0,Synthwave,2026.0,Synthwave
DirectlySamples,3917,16367,0,Synthwave,2026.0,Darkwave
DirectlySamples,3986,6177,0,Americana,2015.0,Americana
DirectlySamples,4014,3252,0,Psychedelic Rock,2024.0,Psychedelic Rock
DirectlySamples,4034,14994,0,Desert Rock,2030.0,Indie Folk
DirectlySamples,4077,16524,0,Jazz Surf Rock,2023.0,Oceanus Folk
DirectlySamples,4077,1841,0,Jazz Surf Rock,2023.0,Indie Folk
DirectlySamples,4167,5840,0,Southern Gothic Rock,2017.0,Southern Gothic Rock
DirectlySamples,4228,2212,0,Synthwave,2021.0,Doom Metal
DirectlySamples,4239,14740,0,Alternative Rock,2026.0,Indie Folk
DirectlySamples,4299,1841,0,Desert Rock,2030.0,Indie Folk
DirectlySamples,4328,12309,0,Americana,2026.0,Darkwave
DirectlySamples,4368,13335,0,Lo-Fi Electronica,2029.0,Lo-Fi Electronica
DirectlySamples,4421,14987,0,Jazz Surf Rock,2026.0,Doom Metal
DirectlySamples,4464,4348,0,Dream Pop,2017.0,Oceanus Folk
DirectlySamples,4498,7571,0,Indie Folk,2023.0,Indie Folk
DirectlySamples,4593,11718,0,Alternative Rock,2018.0,Southern Gothic Rock
DirectlySamples,4613,4571,0,Alternative Rock,2025.0,Indie Folk
DirectlySamples,4626,14086,0,Dream Pop,2020.0,Doom Metal
DirectlySamples,4675,14569,0,Desert Rock,2020.0,Synthpop
DirectlySamples,4704,10941,0,Jazz Surf Rock,2028.0,Indie Rock
DirectlySamples,4738,12089,0,Alternative Rock,2020.0,Jazz Surf Rock
DirectlySamples,4774,15775,0,Lo-Fi Electronica,2029.0,Lo-Fi Electronica
DirectlySamples,4777,7484,0,Synthwave,2014.0,Synthwave
DirectlySamples,4821,4140,0,Dream Pop,2028.0,Synthwave
DirectlySamples,4843,11525,0,Indie Folk,2023.0,Psychedelic Rock
DirectlySamples,4862,8593,0,Americana,2026.0,Doom Metal
DirectlySamples,4920,13632,0,Darkwave,2029.0,Darkwave
DirectlySamples,4920,13214,0,Darkwave,2029.0,Darkwave
DirectlySamples,4945,3587,0,Desert Rock,2026.0,Doom Metal
DirectlySamples,4981,16719,0,Space Rock,2024.0,Psychedelic Rock
DirectlySamples,5001,1422,0,Indie Rock,1994.0,Indie Rock
DirectlySamples,5004,12389,0,Synthwave,2021.0,Space Rock
DirectlySamples,5040,5837,0,Lo-Fi Electronica,2026.0,Dream Pop
